,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,topic
0,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.004939536990967362,4.034535624994194e-06,0.0006129940426686652,4.034535624994194e-06,0.002378334006492831,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.0037968511188741457,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.004857879782715334,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.0008072476149232164,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.05113682654882716,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.000730077738709744,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,0.9304134547701971,4.034535624994194e-06,4.034535624994194e-06,4.034535624994194e-06,computer
1,5.0117776775821304e-06,5.0117776775821304e-06,0.003433858816576449,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.061247125347913184,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.007255058388992057,5.0117776775821304e-06,0.0013168111040474755,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.000903513905808239,0.001759697200345273,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.00435451858727204,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.12031960021594429,5.0117776775821304e-06,0.0027824436465314463,0.0004397883459353936,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.01139307242892968,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.0028466939656745203,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.00045607176860493084,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.0024556932174433525,5.0117776775821304e-06,5.0117776775821304e-06,0.0016090036101499665,5.0117776775821304e-06,0.0004560686672989719,0.0007076260214524835,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,5.0117776775821304e-06,0.7103413749525497,5.0117776775821304e-06,0.06556614359342211,5.0117776775821304e-06,theatre
2,0.0011250810756768365,2.4946365314786705e-06,0.001935735796140461,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.0063038806394090305,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.057806364397723034,2.4946365314786705e-06,0.0029588495201271978,2.4946365314786705e-06,2.4946365314786705e-06,0.0006099514597521262,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.0006359156761087655,0.0010842767207676716,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.018704721762305778,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.021625744435444988,2.4946365314786705e-06,0.0003246979436818764,0.0005099993019864713,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.0004083819259498023,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.0008649512466407522,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.0028503026239413416,2.4946365314786705e-06,2.4946365314786705e-06,2.4946365314786705e-06,0.0002639587259921122,2.4946365314786705e-06,0.8631431232131241,2.4946365314786705e-06,0.016416245852122553,0.00225069848937009,religion
3,6.2881217380717e-06,6.2881217380717e-06,0.0012179329135602985,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,0.027811123053356653,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,0.019892492713221323,6.2881217380717e-06,0.0010871365660939806,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,0.0012920561469342898,0.5368061669680759,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,0.009260376448804987,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,0.0016680426670996605,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,0.0010906566288376698,6.2881217380717e-06,0.3993709661549695,6.2881217380717e-06,6.2881217380717e-06,6.2881217380717e-06,fraternities
4,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.015196284090061407,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.007984168186223268,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.0007434252463141278,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.016913678220662243,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.00045037884270848397,0.00992171305355936,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.004619019981083579,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,3.89863547761769e-06,0.001150542257809645,3.89863547761769e-06,3.89863547761769e-06,0.0005756425253365234,3.89863547761769e-06,0.9345282135320898,3.89863547761769e-06,0.007608941861419818,3.89863547761769e-06,computer
5,2.0235132236690107e-06,2.0235132236690107e-06,0.00019780483793389978,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.3820125780123639,2.0235132236690107e-06,0.0005343257685252684,2.0235132236690107e-06,0.018363250111009498,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.0037664305829610404,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.00041750335694366294,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.00026089941091127504,0.008098537994696918,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.003690349018149749,2.0235132236690107e-06,2.0235132236690107e-06,0.10545795814811397,2.0235132236690107e-06,0.0013215998286503236,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.0005664093207770916,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.0005522953376243218,2.0235132236690107e-06,0.00015157892781943007,0.014867245113794855,2.0235132236690107e-06,2.0235132236690107e-06,2.0235132236690107e-06,0.0005561475993869397,2.0235132236690107e-06,0.44499548182277343,2.0235132236690107e-06,0.013666676305652554,0.0003792590630315837,football
6,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.016175316632233393,3.801269624098098e-06,0.0006280730090625667,3.801269624098098e-06,0.0034727235718140567,3.801269624098098e-06,0.0011887432759828454,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.0004640742203728399,0.012957933356845107,3.801269624098098e-06,3.801269624098098e-06,0.0006789667262211537,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.0005180752953346014,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.0011984690697435041,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.00041209043005283286,0.005381473954706138,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.0003550529285099616,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,0.9562763097680657,3.801269624098098e-06,3.801269624098098e-06,3.801269624098098e-06,computer
7,0.0009464276017279381,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.00845565641904952,2.2556051788898047e-06,0.0002052600668883884,2.2556051788898047e-06,0.01688670066034434,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.0005306133301049408,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.020004827234156405,2.2556051788898047e-06,0.005923373698464061,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.021518098793895074,2.2556051788898047e-06,2.2556051788898047e-06,0.0002633022147552869,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.023127283478193244,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.0005409594376230247,2.2556051788898047e-06,2.2556051788898047e-06,0.00045075645755900855,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.00026588011455030676,0.0006435744779547151,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,2.2556051788898047e-06,0.8979516689056032,2.2556051788898047e-06,0.0021187023258925713,2.2556051788898047e-06,neuroscience
8,0.0014004770556638178,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.018571522515427683,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.14601789691399347,2.527550298274991e-06,0.013836025269520418,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.00022444260774308103,0.004567906094562907,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.00023228927367519516,2.527550298274991e-06,0.010415774610433665,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.0712280066370912,2.527550298274991e-06,0.0005027162001529537,0.00026240574726043333,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.00022373528880644683,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.001659457472873056,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.000564378724997951,2.527550298274991e-06,2.527550298274991e-06,0.0009876980424464625,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.0004332136886016217,0.003310181444752864,2.527550298274991e-06,2.527550298274991e-06,2.527550298274991e-06,0.002118930013867704,2.527550298274991e-06,0.7142709535407249,2.527550298274991e-06,0.008572272815310282,0.00042531507151315933,religion
9,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.5560757296442839,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.008170958530752262,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.0039499389187002566,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.00028538757298411416,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.00694361751295144,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.002508522473322326,1.848155540782249e-06,1.848155540782249e-06,0.045707107283063333,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.0001743242365519482,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.00031326188909732767,1.848155540782249e-06,1.848155540782249e-06,0.001229889135441943,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.00016723692911800575,0.005078427454020263,0.000282724667567518,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,1.848155540782249e-06,0.3592857826064374,1.848155540782249e-06,0.00896059469005907,0.000729732945631425,football
