,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,topic
10,8.006405124732683e-06,8.00640512414993e-06,8.006405124141454e-06,8.006405124329048e-06,8.006405124141454e-06,0.001344537606081833,8.006405124141454e-06,8.006405124141454e-06,0.017313723277025333,8.006405124718998e-06,8.006405124141454e-06,8.006405124644207e-06,0.925687127790844,8.006405124141454e-06,8.00640512459962e-06,8.006405124308753e-06,0.0032136060216703313,0.0020821483708182774,8.006405124885898e-06,8.006405124141454e-06,8.006405124163699e-06,8.006405124141454e-06,8.006405124141454e-06,0.05020673523619841,8.006405124141454e-06,neuroscience
11,2.079002079364704e-05,0.0024885348749720637,2.079002079011666e-05,2.079002079011666e-05,2.079002079011666e-05,0.01349489303533812,2.079002079011666e-05,2.079002079011666e-05,0.01779080261602055,2.079002079033577e-05,2.079002079011666e-05,2.0790020790372593e-05,0.9351429962337411,2.079002079011666e-05,2.0790020790259856e-05,2.079002079011666e-05,2.0790020790836086e-05,2.079002079586266e-05,0.001073551638726838,2.079002079011666e-05,2.079002079011666e-05,2.079002079011666e-05,2.0790020790543047e-05,0.029614211206178014,2.079002079011666e-05,fraternities
12,0.005849059886797254,1.9990004997961236e-05,1.9990004997677877e-05,1.9990004997677877e-05,1.9990004997677877e-05,0.008541377066347592,1.9990004997677877e-05,1.9990004997677877e-05,0.029137082394232357,1.999000499791443e-05,1.9990004997677877e-05,1.9990005001851452e-05,0.6361730952575,1.9990004997677877e-05,1.9990004999847128e-05,1.9990004997677877e-05,0.0005387590306871006,0.0009614266676631819,0.0052547629885442365,1.9990004997677877e-05,1.9990004997677877e-05,1.9990004997677877e-05,1.9990004998291196e-05,0.3132046066232604,1.9990004997677877e-05,theatre
13,0.003224500214834066,0.003633083019062923,2.128791910608818e-05,2.128791910608818e-05,2.128791910608818e-05,0.017713721407036406,2.128791910608818e-05,2.128791910608818e-05,0.02046909987264989,2.128791910608818e-05,2.128791910608818e-05,2.128791911458762e-05,0.9429249105815857,2.128791910608818e-05,0.0021488899284391946,2.128791910608818e-05,2.1287919106509974e-05,0.0016144432998516014,0.0032066262298735696,2.128791910608818e-05,2.1287919107305673e-05,2.128791910608818e-05,2.128791910608818e-05,0.004724118740959136,2.128791910608818e-05,fraternities
14,8.368200837593103e-06,8.368200836909686e-06,8.368200836891737e-06,8.368200836891737e-06,8.368200836891737e-06,0.003199837547790598,8.368200836891737e-06,8.368200836891737e-06,0.005801588564123431,8.368200836891737e-06,8.368200836891737e-06,8.368200837181821e-06,0.9559420408323128,8.368200836891737e-06,8.368200837206507e-06,8.368200838189492e-06,0.00819525161529555,0.0007870057127529036,0.0013023048061821408,8.368200836891737e-06,0.00021938508608436755,8.368200836891737e-06,8.368200836891737e-06,0.024410326421228302,8.368200836891737e-06,neuroscience
15,0.0006596992087953405,8.648648648760337e-06,8.648648648727898e-06,8.648648648727898e-06,8.648648648727898e-06,0.00038165420562006057,8.648648648727898e-06,8.648648648727898e-06,0.008315421381104431,8.648648648779306e-06,8.648648648727898e-06,8.64864864942846e-06,0.9347032653009356,8.648648648727898e-06,0.000843995128405191,8.648648648727898e-06,0.01982319923861981,0.0005860831994648076,8.64864864892352e-06,8.648648648727898e-06,8.648648648803714e-06,8.648648648727898e-06,8.648648648742782e-06,0.03431890405502887,0.0002293999036451267,neuroscience
16,0.01826240182368777,1.912960306088749e-05,1.9129603060820752e-05,1.9129603060820752e-05,1.9129603060820752e-05,1.9129603063760726e-05,1.9129603060820752e-05,1.9129603060820752e-05,0.023653443140386414,1.9129603060910534e-05,1.9129603060820752e-05,1.912960306102933e-05,0.6679191726173996,1.9129603060820752e-05,1.9129603063872263e-05,1.9129603061396504e-05,0.0017005299027592535,1.912960306371136e-05,0.0015729752695076739,1.9129603060820752e-05,1.9129603060820752e-05,1.9129603060820752e-05,1.912960306221769e-05,0.2865280147880924,1.9129603060820752e-05,theatre
17,0.003077082820220847,0.0004987278019994909,9.852216748867249e-06,9.852216748867249e-06,9.852216748867249e-06,0.008077908202451758,9.852216748867249e-06,9.852216748867249e-06,0.06008760472209395,9.85221674921713e-06,9.852216748867249e-06,0.0006406369740652556,0.7827224950705467,9.852216748867249e-06,0.003450543060445612,0.0006536948837243462,0.0002749951582990879,0.01782550120555757,0.00032930244372336264,9.852216748867249e-06,9.852216748981856e-06,9.852216748867249e-06,9.852216749052302e-06,0.12223342883913617,9.852216748867249e-06,religion
18,0.0025771236553379273,6.7035361153393156e-06,6.703536115328103e-06,6.703536115328793e-06,6.703536115328103e-06,6.703536116139695e-06,6.703536115328103e-06,6.703536115328103e-06,0.6329247593672733,6.703536115717668e-06,6.703536115328103e-06,6.703536115611726e-06,0.35697113287412535,6.703536115328103e-06,0.00020152916677925256,6.70353611536973e-06,6.70353611549496e-06,6.703536115577061e-06,6.703536120745394e-06,6.703536115328103e-06,6.703536116026961e-06,6.703536115328103e-06,6.703536117157807e-06,0.007191384214167729,6.703536115328103e-06,football
19,0.0073851645096269635,0.0034161836061435925,1.930501930511141e-05,1.9305019305268747e-05,1.930501930511141e-05,0.004036746361974626,1.930501930511141e-05,1.930501930511141e-05,0.02637823683971415,1.9305019305135922e-05,1.930501930511141e-05,1.93050193054123e-05,0.6336377961280991,1.9305019308774593e-05,1.9305019309279662e-05,1.930501930511141e-05,1.9305019305728476e-05,1.9305019305783215e-05,0.004629315054389699,1.930501930511141e-05,1.930501930513166e-05,1.930501930511141e-05,1.930501930541551e-05,0.3201690671525499,1.930501930511141e-05,theatre
20,0.001189457681084904,6.788866259456083e-06,6.788866259374164e-06,6.788866259698028e-06,6.788866259374164e-06,0.0011875108837860148,6.788866259374164e-06,6.788866259374164e-06,0.5295646579955997,6.788866259488393e-06,6.788866259374164e-06,0.00039290137641509996,0.42407135653828865,6.788866259374164e-06,6.788866261797589e-06,6.788866259374164e-06,6.7888662597326005e-06,0.002560111835764783,6.7888662603645015e-06,6.788866259374164e-06,6.788866259374164e-06,6.788866259374164e-06,0.00018025810392747346,0.04073833485871978,6.788866259374164e-06,football
21,0.0060758784121018455,0.00414837267434351,2.1276595744759267e-05,2.1276595753391688e-05,2.1276595744759267e-05,0.006352015648627059,2.1276595744759267e-05,2.1276595744759267e-05,0.005748594959258878,2.127659574605855e-05,2.1276595744759267e-05,2.1276595748575994e-05,0.9519748979638659,2.1276595744759267e-05,2.127659574491109e-05,2.1276595744759267e-05,2.1276595745497216e-05,0.0013518358934068444,0.0048558928211579035,2.1276595744759267e-05,2.1276595744759267e-05,2.1276595744759267e-05,2.127659574486633e-05,0.019130809499562383,2.1276595744759267e-05,fraternities
22,0.002985823915866556,1.3869625520233533e-05,1.3869625520209222e-05,1.3869625520209222e-05,1.3869625520209222e-05,0.0012354682081317189,1.3869625520209222e-05,1.3869625520209222e-05,0.011336314711768075,1.3869625520284e-05,1.3869625520209222e-05,1.3869625523163544e-05,0.9685712136007522,1.3869625520209222e-05,0.0003718053426829317,1.3869625520209222e-05,0.0004720677143656765,1.386962552154237e-05,0.0006273951498822222,1.3869625520209222e-05,1.3869625520416037e-05,1.3869625520209222e-05,1.3869625520209222e-05,0.014164127722702527,1.3869625520209222e-05,computer
23,0.0007434306390574984,8.946544397417756e-06,8.946544397305182e-06,8.946544397305182e-06,8.946544397305182e-06,0.009400702964694843,8.946544397305182e-06,8.946544397305182e-06,0.007912993612381809,8.946544400886269e-06,8.946544397305182e-06,8.946544399241351e-06,0.8622809900904724,8.946544397305182e-06,0.010726416096860418,8.946544397348673e-06,0.0010930923996270916,0.030032726161148382,8.946544397974205e-06,8.946544397305182e-06,8.946544397393115e-06,8.946544397305182e-06,8.94654439747574e-06,0.07765755678099663,8.946544397305182e-06,religion
