,0,1,2,3,4,5,6,7,8,9,topic
0,0.7098890320231793,0.0003690395565691814,0.00036904089887488956,0.00036904299119024824,0.05255770984410627,0.23496997354747196,0.00036904040663759567,0.00036904031456613703,0.00036903946841628903,0.0003690409489880487,computer
1,0.7535175368785926,0.00045049979075453334,0.00045049550289608174,0.00045050159991972047,0.00045059592506057944,0.24287838851520566,0.0004504937910519088,0.0004504951924761748,0.00045049720718999076,0.00045049559685279476,computer
2,0.788646379770434,0.00039844331637887807,0.0003984446721152335,0.0003984466395561145,0.09987650892656941,0.10868800027340983,0.0003984443390205325,0.00039844469097331515,0.00039844273529977944,0.0003984446362430108,computer
3,0.7343365056199832,0.00047623462153502784,0.00047623516975832934,0.0004762371706912528,0.14338054788374255,0.11894929634125337,0.0004762357555062513,0.000476236550524109,0.00047623444784012416,0.00047623643916570434,computer
4,0.28136947785544686,9.515364258825678e-05,9.515352342615838e-05,9.515393422729703e-05,9.517725323018425e-05,0.7178692690224795,9.515367192400747e-05,9.515350285006802e-05,9.515391947053103e-05,9.515367435716419e-05,football
5,0.4115912952561257,7.067731745007332e-05,7.0677824116618e-05,7.067825585134033e-05,0.02597866218546996,0.5619353007387521,7.06770545164876e-05,7.067674478146817e-05,7.067728810725482e-05,7.067733482873413e-05,football
6,0.5125776840688598,6.614163483376752e-05,6.614142471057846e-05,6.61420020693354e-05,6.614714466280498e-05,0.4868931774519386,6.614143926360505e-05,6.614150186056094e-05,6.614176799509718e-05,6.614156380575312e-05,football
7,0.5227773469678815,7.205107646265444e-05,7.205095832884886e-05,7.205130386740184e-05,7.205896679611122e-05,0.4766462366427984,7.205083839576723e-05,7.205102157177521e-05,7.205112202129616e-05,7.20511018762192e-05,football
8,0.5632749389056155,0.0006623051311361099,0.0006623047995356311,0.000662311510392337,0.15446807348935493,0.2776208337538811,0.0006623086119424319,0.0006623062871717716,0.0006623071372781513,0.0006623103736919505,fraternities
9,0.4489739362709748,0.0006993604194541937,0.0006993547814620857,0.0006993600124714147,0.0006995376301048918,0.5454310118520738,0.0006993559191432679,0.0006993569859857077,0.0006993613955080947,0.0006993647328215706,fraternities
10,0.6024019918283706,0.0005587057454475605,0.000558703785539969,0.0005587092151908363,0.05852882256948741,0.3351582430839036,0.0005587078077005606,0.0005587026908664226,0.0005587063207804874,0.0005587069527123577,fraternities
11,0.8001126248442904,0.0006536523145803076,0.0006536512399742821,0.0006536525050540102,0.0006538181387021288,0.19465799933087682,0.0006536529405432934,0.0006536467874374499,0.0006536487532171302,0.0006536531453243377,fraternities
12,0.6066673578783693,0.00028820998762786517,0.0002882109362638903,0.0002882133748471707,0.1478156520132824,0.2434995117434728,0.0002882098238326418,0.0002882107961737407,0.0002882115480482722,0.0002882118980817493,neuroscience
13,0.8397131927568112,0.0002439244725224057,0.00024392512232051662,0.00024392618522741635,0.00024397681361016375,0.1583353548770384,0.00024392551662349936,0.00024392400315487677,0.00024392453643916912,0.00024392571625250577,neuroscience
14,0.5096802849068461,0.00027474922552533926,0.0002747488521883116,0.00027475043506584396,0.18030789957957322,0.30808856902084275,0.000274748985402703,0.00027475043583527194,0.00027474879486390116,0.0002747497638563212,neuroscience
15,0.6402877866295225,0.00026884022665861745,0.0002688412190135349,0.0002688425193530232,0.12788516919162374,0.22994515382802883,0.00026884068697679507,0.0002688420467682123,0.000268841652505335,0.0002688419995496627,neuroscience
16,0.2865413424358421,0.0002740020496841898,0.0002740030375140834,0.00027400370333917215,0.40275772665910115,0.3087829170954191,0.0002740016521749685,0.0002739996429521837,0.0002740015995292578,0.00027400212444362795,religion
17,0.29106440246462095,0.0002645797705200272,0.0002645806998794359,0.0002645815149854455,0.3624838168573865,0.3445997228289218,0.00026457914844603853,0.00026457766518571526,0.00026457939629306935,0.0002645796537611013,religion
18,0.3260455430233284,0.0003236546680354832,0.0003236570391819309,0.0003236566701224232,0.2854121127724523,0.3862767505961627,0.000323654432927971,0.0003236565214498694,0.0003236568100790176,0.000323657466259809,religion
19,0.45361853706645916,0.00025191239252880484,0.00025191439561693754,0.0002519143759812516,0.2926410665988014,0.25197700655839333,0.00025191141070226875,0.0002519124980777763,0.00025191290659712633,0.0002519117968419048,religion
20,0.3266510783060519,0.0005650146329424281,0.0005650166602956955,0.0005650143117675718,0.09489833888023662,0.574495473726014,0.0005650140832496248,0.000565017636281314,0.0005650157159812219,0.0005650160471796673,theatre
21,0.6695381609879637,0.0004504797104215978,0.00045047948087094543,0.0004504810440297215,0.10249053502183292,0.22481793854826662,0.00045048154222931925,0.00045048040997311645,0.00045048152490545463,0.0004504817295065594,theatre
22,0.4985624335768379,0.0003649899289314608,0.00036498929822049455,0.0003649930775859819,0.18016993295502765,0.3187127020645612,0.0003649890588404481,0.0003649887043508834,0.00036499002747896836,0.00036499130816524067,theatre
23,0.41359201824021186,0.0004950863664895542,0.0004950846331507817,0.0004950904729193891,0.09129006752644246,0.49165230415583405,0.0004950891677769758,0.0004950842077344865,0.0004950868223050015,0.0004950884071354953,theatre
