,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,topic
0,0.013220773839495353,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,0.008122953108879649,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,0.9429806157158723,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,0.0017294036559474695,6.601967386345172e-06,6.601967386345172e-06,0.0005830673178993262,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,0.0031058187298154427,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,0.029488510150944624,6.601967386345172e-06,0.00045856501398782443,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,6.601967386345172e-06,computer
1,0.0056024318286992435,8.201090745131556e-06,0.004469017769697168,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,0.05034706021208319,0.0010654721269075065,0.0018580151709113783,8.201090745131556e-06,0.3347327287987188,0.0018078611881895803,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,0.10021799971544933,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,0.001860545231373303,0.016462298727508547,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,0.4750194034762424,8.201090745131556e-06,0.006204518852179062,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,8.201090745131556e-06,theatre
2,0.00032827456023968926,4.082132506059576e-06,4.082132506059576e-06,0.0007239551943543287,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,0.0051982350451828824,0.001211956767000119,4.082132506059576e-06,4.082132506059576e-06,0.7042323597501283,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,0.0005399340610793153,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,0.04911263266744671,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,0.0004791605673537733,4.082132506059576e-06,4.082132506059576e-06,0.003761498180283061,0.021487578393287316,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,0.2127448009833779,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,4.082132506059576e-06,religion
3,1.0289653753213988e-05,1.0289653753213988e-05,0.0008040402519556799,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,0.02374555553689956,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,0.3171033245651541,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,0.001517989604313997,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,0.0006933030225536942,0.5591780470166918,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,0.09602549692567539,1.0289653753213988e-05,1.0289653753213988e-05,0.00044862935035481876,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,1.0289653753213988e-05,fraternities
4,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,0.011782815759091497,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,0.8316179293254147,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,0.011794298219982525,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,0.017525260190075997,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,0.0003817729237564152,0.12658532390065533,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,6.379585327010215e-06,computer
5,3.3112034569120868e-06,3.3112034569120868e-06,0.000203440263587052,0.0011587719019951373,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,0.3684358608422926,0.015056081541583482,0.000572764582740683,0.0005481380786963028,0.2854448167769473,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,0.02566730222684369,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,0.016299618558723666,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,0.28445433607097903,3.3112034569120868e-06,0.00038167437283491017,0.001634813034129041,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,3.3112034569120868e-06,football
6,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,0.01565894944566898,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,0.8930211368823815,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,0.00042741191473632867,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,0.004260938286758183,6.220259384878663e-06,6.220259384878663e-06,0.0003483345253858331,0.0017967179838739636,6.220259384878663e-06,6.220259384878663e-06,0.0012866731409052212,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,0.08155810890640175,6.220259384878663e-06,0.0013555969821840215,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,6.220259384878663e-06,computer
7,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,0.0005046189212159955,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,0.006926438991525852,0.00038242368939834734,3.6909902927258215e-06,0.00020669444130604785,0.7136130375863677,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,0.0025829520082746595,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,0.020428298837318237,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,0.00848688921151776,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,0.24622531655002722,3.6909902927258215e-06,0.0004772351998753193,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,3.6909902927258215e-06,neuroscience
8,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,0.015593595610371314,0.0015050008658217381,4.135991397177126e-06,4.135991397177126e-06,0.6417502752057632,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,0.025109635694198794,4.135991397177126e-06,4.135991397177126e-06,0.0006138059506164183,0.0003793526009080752,4.135991397177126e-06,0.0002536614216125214,0.005655448095685725,0.02043370347991937,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,0.0011388011788131434,0.2862933312712261,4.135991397177126e-06,4.135991397177126e-06,0.0010955409949851191,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,4.135991397177126e-06,religion
9,0.0005450587239729723,3.024254521279662e-06,3.024254521279662e-06,0.00018981946743823732,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,0.5579674257483676,0.005226912184126334,3.024254521279662e-06,3.024254521279662e-06,0.2872466717819247,0.00033359811741749906,3.024254521279662e-06,3.024254521279662e-06,0.0004958021998544473,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,0.015559604689891631,3.024254521279662e-06,3.024254521279662e-06,0.000899269995869552,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,0.015490770473265943,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,0.11421247381422309,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,0.0017025498592331413,3.024254521279662e-06,3.024254521279662e-06,3.024254521279662e-06,football
