,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,topic
10,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,0.007615219667824133,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,0.6689774210202764,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,0.018544551752211803,3.3360021350593183e-06,3.3360021350593183e-06,0.0013017557068560994,0.01798200321081555,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,0.28450774829937475,3.3360021350593183e-06,3.3360021350593183e-06,0.0008944922294833256,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,3.3360021350593183e-06,neuroscience
11,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.010778770471064616,8.662508662568474e-06,8.662508662568474e-06,0.012836661001203667,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.8910221530110769,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.027963888614033542,8.662508662568474e-06,8.662508662568474e-06,0.0006386092946562621,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.0044942135958919195,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.0025875369938020342,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.028623746415861066,8.662508662568474e-06,0.014268573051004294,0.001847442512824815,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,8.662508662568474e-06,0.0012379777097395865,8.662508662568474e-06,8.662508662568474e-06,0.0032846269130381222,fraternities
12,8.32916874902011e-06,8.32916874902011e-06,0.00989518838352957,8.32916874902011e-06,8.32916874902011e-06,0.004959594797369472,8.32916874902011e-06,8.32916874902011e-06,0.0045356949924867706,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,0.4073936078992843,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,0.17832418806885295,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,0.000518327653033529,0.0007243772202569356,8.32916874902011e-06,0.0012343827728852933,0.0015392203072806885,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,0.36999732677034475,8.32916874902011e-06,0.008579484185163438,0.011898806849559367,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,8.32916874902011e-06,theatre
13,0.0019065466857164611,8.869966294203686e-06,0.0006568059081467185,8.869966294203686e-06,8.869966294203686e-06,0.01681999707312843,8.869966294203686e-06,8.869966294203686e-06,0.014981992646392578,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,0.868855134913429,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,0.006316612534222728,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,0.0027042029054983588,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,0.003711202757127138,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,0.027177046524160916,8.869966294203686e-06,0.050478513730347896,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,8.869966294203686e-06,0.0013177883640226365,8.869966294203686e-06,8.869966294203686e-06,0.004648397575685412,fraternities
14,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,0.0007587829201032435,0.0009686294196047624,3.4867503487056764e-06,3.4867503487056764e-06,0.003182234316943993,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,0.8978265032102412,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,0.0002126579202825427,3.4867503487056764e-06,3.4867503487056764e-06,0.011696853860655514,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,0.015922402274279268,0.0004076702621639096,3.4867503487056764e-06,3.4867503487056764e-06,0.0014349044071999217,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,0.057731467596291816,3.4867503487056764e-06,3.4867503487056764e-06,0.00968704304514775,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,3.4867503487056764e-06,neuroscience
15,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,0.0008002347233537484,3.603603603634738e-06,3.603603603634738e-06,0.0020665966374675054,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,0.8824062070914426,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,0.0012378310665688325,0.0003044202174559935,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,0.00013418777954384538,0.023458789174156502,3.603603603634738e-06,3.603603603634738e-06,0.0025557297993818507,0.03676547008770384,3.603603603634738e-06,3.603603603634738e-06,0.0011088009987090446,0.0012277304570581632,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,0.044653709405309557,0.0009718765925761481,0.0017340168634004162,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,0.0004122369437086334,3.603603603634738e-06,3.603603603634738e-06,3.603603603634738e-06,neuroscience
16,7.970667942006408e-06,7.970667942006408e-06,0.007259441809108431,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.00174741700861626,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.48892491510528485,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.0011374218206893398,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.0006741382117020266,0.15223818674702433,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.0006319856712033786,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.0022272524146502997,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.33013113583096615,7.970667942006408e-06,0.01133204007156556,0.0016992222713355966,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,0.001614250976637168,7.970667942006408e-06,7.970667942006408e-06,7.970667942006408e-06,theatre
17,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.00668296284269864,4.105090312018045e-06,4.105090312018045e-06,0.008964032742203986,4.105090312018045e-06,4.105090312018045e-06,0.0010477637860522174,0.6428670092091714,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.0074627211762058766,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.08819873696311288,4.105090312018045e-06,4.105090312018045e-06,0.00433241291984319,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.008482018409167099,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.000689688434648007,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.2239547494920577,0.000180150813811336,0.003869579867312926,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,0.0030752340990495464,4.105090312018045e-06,4.105090312018045e-06,4.105090312018045e-06,religion
18,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.32188207538504854,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.2478311130713533,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.00032301263776617073,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.004692710895128964,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.0002063588061078915,0.002053828951026998,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.38527090924374335,2.7931400480529595e-06,0.034349629210742916,0.00011476032314731315,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,0.003135944473532014,2.7931400480529595e-06,2.7931400480529595e-06,2.7931400480529595e-06,football
19,0.0007646465537167861,8.043758043796678e-06,0.01193313188609478,8.043758043796678e-06,8.043758043796678e-06,0.0031836062349936663,8.043758043796678e-06,8.043758043796678e-06,0.006630365634456136,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,0.41163415295399475,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,0.001410121998635907,0.1575271158739164,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,0.005180932811201232,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,0.0036244166296081045,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,0.3769398641138016,8.043758043796678e-06,0.01595784419405806,0.004827700729419899,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,8.043758043796678e-06,theatre
