,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,topic
0,0.7398012945554727,0.0002460026767406591,0.00024600268463820344,0.00024600269403189174,0.08451438535766552,0.05566281014846504,0.0002460026798005465,0.00024600268093438553,0.00024600267419878246,0.00024600268446874,0.1173154804917393,0.0002460026626339393,0.0002460026649192396,0.0002460026790456347,0.0002460026652455115,computer
1,0.7851581228218909,0.00030030061524858226,0.0003003005941074519,0.0003003006203487444,0.01690585200443829,0.05350799425892865,0.00030030057384787366,0.0003003005789746217,0.0003003005897016958,0.0003003005828575548,0.14112472446817376,0.00030030055881854453,0.00030030056992355993,0.0003003005625097138,0.0003003006002301093,computer
2,0.8340681791036089,0.0002656044768184896,0.00026560448532177134,0.0002656044929892679,0.1321881221373191,0.00026560511113240257,0.00026560448220981116,0.0002656044894693442,0.00026560447276593313,0.0002656044847992692,0.030556444375475462,0.0002656044714205035,0.0002656044684873845,0.00026560447755887977,0.0002656044706234961,computer
3,0.7687865933706548,0.0003174605835543067,0.0003174605890550695,0.00031746059938670665,0.161276294685497,0.046262803261107585,0.00031746059330042283,0.00031746060903044466,0.0003174605897256228,0.0003174605974077791,0.020182242187515114,0.00031746058596889226,0.00031746057793529585,0.00031746059274290916,0.0003174605771182209,computer
4,0.36593862152068835,6.343169009973945e-05,6.343168852959969e-05,6.343168970426967e-05,6.343183697313419e-05,0.3223973402827691,6.343168988250129e-05,6.343168876554945e-05,6.343169040438516e-05,6.343168946218393e-05,0.3109028577791049,6.343168956633175e-05,6.343168891677593e-05,6.343168709468716e-05,6.343168803842284e-05,football
5,0.4783464557256376,4.711429085332413e-05,4.7114294970692216e-05,4.711429449578634e-05,0.05366731235581644,0.15514563533367345,4.7114288033294884e-05,4.711428586874803e-05,4.711428789363965e-05,4.7114289371111894e-05,0.31232233940169307,4.7114286153947214e-05,4.7114288854087394e-05,4.71142879842624e-05,4.7114288700590665e-05,football
6,0.605459775339754,4.409173604405128e-05,4.409173423093368e-05,4.409173717397333e-05,4.409177243674481e-05,0.15055305705685598,4.409173476114515e-05,4.4091734884346764e-05,4.409173668366264e-05,4.4091735112766735e-05,0.24345806674106502,4.409173674657972e-05,4.409173508321437e-05,4.409173480138869e-05,4.409173436612713e-05,football
7,0.604685942047583,4.80307714804966e-05,4.803077071293598e-05,4.803077171905417e-05,4.803082680039791e-05,0.08609889302768532,4.803076943215337e-05,4.803077022791075e-05,4.8030770559772476e-05,4.80307708479132e-05,0.30863879562380125,4.803077066157803e-05,4.803076976880304e-05,4.803076913585764e-05,4.803076958343274e-05,football
8,0.6063168018127543,0.0004415014324164037,0.00044150143359707086,0.0004415014728812321,0.15792706392125502,0.17006709912369775,0.00044150145826814095,0.00044150143741947517,0.000441501443019961,0.0004415014673529154,0.060832519252516246,0.0004415014313395262,0.0004415014356557621,0.000441501449899098,0.0004415014279270428,fraternities
9,0.5322733046678316,0.00046620083664596025,0.000466200780094428,0.0004662008275348905,0.09497117465285011,0.038417314981793564,0.00046620080629702486,0.0004662008122909413,0.0004662008443530198,0.0004662008746055979,0.3292099966743654,0.0004662007919475053,0.00046620084525231985,0.00046620082454271866,0.0004662007795950574,fraternities
