,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,topic
0,0.01794554367608879,7.262164124964455e-06,0.006209459001386615,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,0.006370817624340586,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,0.12568175008526855,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,0.002086785936627368,0.0003199597944795563,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,0.7308020682572745,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,0.11027860473128569,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,7.262164124964455e-06,computer
1,0.006939359754882939,9.02119981963538e-06,0.000846335896951752,9.02119981963538e-06,0.0016317282057016263,0.0016193246873244314,9.02119981963538e-06,9.02119981963538e-06,0.05858269712371912,9.02119981963538e-06,9.02119981963538e-06,0.002266167356164274,0.09437870648784583,0.0017580169739432193,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,0.11302782009572165,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,0.001754040607019287,0.15633224569250506,0.0007096916722382029,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,9.02119981963538e-06,0.5435695027239273,9.02119981963538e-06,9.02119981963538e-06,0.016259599528548208,9.02119981963538e-06,9.02119981963538e-06,theatre
2,0.0003620730040989194,4.490345756660921e-06,0.004673855534865193,4.490345756660921e-06,4.490345756660921e-06,0.0009951025165955754,4.490345756660921e-06,4.490345756660921e-06,0.003806982600097998,4.490345756660921e-06,4.490345756660921e-06,0.0011339904335984623,0.13041632567781467,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,0.000613338966721035,0.0014795436733278633,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,0.030968685624538958,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,0.004118164028394178,0.30696146971301325,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,0.5142998350881804,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,4.490345756660921e-06,religion
3,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,0.013823094341329126,1.1318619128543383e-05,1.1318619128543383e-05,0.007656230476034214,0.026355572969811652,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,0.0016034644398356215,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,0.0009648217917621944,0.7809367859687515,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,0.16381323828438887,1.1318619128543383e-05,0.004371409724688084,1.1318619128543383e-05,1.1318619128543383e-05,1.1318619128543383e-05,fraternities
4,7.017543859699131e-06,7.017543859699131e-06,0.0041858192950272105,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,0.0087209806899884,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,0.1144413635792223,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,0.011898137008455333,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,0.5848652892312384,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,0.0003934093939575,0.275193246416144,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,7.017543859699131e-06,computer
5,0.0013245806954897124,3.6423238026025343e-06,0.013294852064978201,3.6423238026025343e-06,0.00018575850355551484,0.0007222981871645997,3.6423238026025343e-06,3.6423238026025343e-06,0.3805240864464795,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,0.0576820796505582,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,0.0012646760949706836,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,0.014111673031912284,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,0.0008984504792283637,0.12998027897063202,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,3.6423238026025343e-06,0.3948225203478318,3.6423238026025343e-06,3.6423238026025343e-06,0.005050337222700105,3.6423238026025343e-06,3.6423238026025343e-06,football
6,6.842285323354132e-06,6.842285323354132e-06,0.0013306141014739561,6.842285323354132e-06,6.842285323354132e-06,0.000389146726578416,6.842285323354132e-06,0.00041515108499600714,0.013544950506219885,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,0.15852290942189143,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,0.0011600423249146531,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,0.004334692787164103,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,0.0008958184252553379,6.842285323354132e-06,6.842285323354132e-06,0.0011260600293220857,0.6366590471079732,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,0.18135471835660028,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,6.842285323354132e-06,computer
7,4.0600893219950714e-06,4.0600893219950714e-06,0.0005731340665965532,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,0.006594705450784734,4.0600893219950714e-06,4.0600893219950714e-06,0.0013933121370995475,0.11351598162347874,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,0.0012983961896496754,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,0.007543370766770164,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,0.02294477753989621,4.0600893219950714e-06,0.01170376250614895,4.0600893219950714e-06,0.4319221649272441,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,0.4023479912194513,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,4.0600893219950714e-06,neuroscience
8,4.549590536890691e-06,4.549590536890691e-06,0.0034578251540285793,4.549590536890691e-06,4.549590536890691e-06,0.006209641516605555,4.549590536890691e-06,4.549590536890691e-06,0.015222170740789713,4.549590536890691e-06,0.0008477930392948924,0.0015005479149266562,0.06921551030055569,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,0.02201491787141239,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,0.00017685784446741463,4.549590536890691e-06,0.00023504725048681003,0.01626548456175242,0.2832583811869529,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,0.581422938178325,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,4.549590536890691e-06,religion
9,0.0006625586604056482,3.3266799734062835e-06,0.003351450597924553,3.3266799734062835e-06,3.3266799734062835e-06,0.0007013988040538415,3.3266799734062835e-06,3.3266799734062835e-06,0.5622389734484631,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,0.011695433067496324,0.00031141330847098456,3.3266799734062835e-06,3.3266799734062835e-06,0.001406474306488217,0.002047068755626569,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,0.01925274151547062,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,0.19550368275088936,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,0.20269906426574796,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,3.3266799734062835e-06,football
