,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,topic
0,0.13262943478899372,0.0001226993865109406,0.00012269938651135288,0.00012269938651152313,0.17934436651800675,0.16851743591222454,0.00012269938651166942,0.00012269938651150343,0.00012269938651118174,0.0001226993865111459,0.00012269938651135337,0.00012269938651112854,0.00012269938651085667,0.00012269938651123658,0.00012269938651136134,0.0001226993865112789,0.4160384113753584,0.05108923306784707,0.05004982999385543,0.00012269938651073784,0.00012269938651128284,0.000122699386511052,0.0001226993865115397,0.0001226993865113169,0.00012269938651146892,computer
1,0.13131886133697623,0.0001238390092960409,0.00012383900929641023,0.00012383900929626077,0.06817315470924042,0.2010643337361969,0.0001238390092963818,0.00012383900929621543,0.0001238390092967005,0.00012383900929576502,0.00012383900929520766,0.0001238390092957989,0.00012383900929570528,0.00012383900929597717,0.00012383900929751015,0.00012383900929621,0.5968430310223385,0.0001238390093105296,0.00012383900931137604,0.0001238390092958317,0.0001238390092962514,0.00012383900929540247,0.0001238390092960849,0.00012383900929629831,0.00012383900929609551,computer
2,0.11738340364074284,0.00012861736335222922,0.00012861736335291336,0.00012861736335288826,0.24411298403661547,0.1524865804166468,0.00012861736335335143,0.0001286173633531917,0.0001286173633525159,0.00012861736335250195,0.00012861736335274576,0.0001286173633530287,0.00012861736335213303,0.00012861736335263268,0.00012861736335296767,0.0001286173633528449,0.39306354330809834,0.00012861736337307567,0.09038114133082135,0.00012861736335231317,0.00012861736335246748,0.00012861736335250607,0.00012861736335326198,0.00012861736335247062,0.00012861736335304598,computer
3,0.13825112185018834,0.00015325670499150742,0.00015325670499157532,0.0001532567049920144,0.22825517563277598,0.08522195650191319,0.00015325670499286543,0.00015325670499192887,0.0001532567049917094,0.0001532567049919074,0.00015325670499200208,0.0001532567049920163,0.00015325670499084275,0.00015325670499223633,0.00015325670499214956,0.00015325670499188434,0.45504074426011054,0.09016586765515351,0.0001532567050141273,0.00015325670499128708,0.0001532567049915947,0.0001532567049912651,0.00015325670499156954,0.00015325670499185954,0.00015325670499213192,computer
4,0.3567917371241303,3.827751196369755e-05,3.827751196372554e-05,3.8277511963688463e-05,0.06387463321235536,0.23128103747088613,3.827751196387402e-05,3.827751196360186e-05,3.827751196361416e-05,3.827751196359077e-05,3.8277511963684343e-05,3.82775119638134e-05,3.827751196371279e-05,3.8277511963523014e-05,3.827751196373914e-05,3.827751196356975e-05,0.024105519817876637,0.2464862390918134,0.07673356055562838,3.827751196376654e-05,3.827751196361499e-05,3.827751196355169e-05,3.827751196362562e-05,3.8277511963675046e-05,3.827751196394702e-05,football
5,0.1628678391386249,2.6595744682305216e-05,2.6595744682465983e-05,2.6595744682366433e-05,0.07958505930488678,0.27092274371595815,2.6595744682256447e-05,2.659574468221012e-05,2.659574468227862e-05,2.659574468227285e-05,2.6595744682210602e-05,2.6595744682282034e-05,2.6595744682268082e-05,2.65957446822409e-05,2.6595744682300303e-05,2.659574468223392e-05,2.6595744686106717e-05,0.22662452291487964,0.2594679200320007,2.6595744682303817e-05,2.6595744682236257e-05,2.6595744682233553e-05,2.6595744682373287e-05,2.6595744682282664e-05,2.659574468249601e-05,football
6,0.3768797209945241,2.4405125077456775e-05,2.440512507741519e-05,2.4405125077469054e-05,0.015616606967919604,0.20107384724291613,2.4405125077481715e-05,2.4405125077423697e-05,2.440512507749017e-05,2.4405125077414298e-05,2.4405125077466313e-05,2.440512507750655e-05,2.4405125077441918e-05,2.4405125077388318e-05,2.4405125077492947e-05,2.4405125077365177e-05,0.09222278638048718,0.2093283991180601,0.10441494191962132,2.4405125077466455e-05,2.440512507747727e-05,2.4405125077423964e-05,2.4405125077375463e-05,2.4405125077396954e-05,2.4405125077642187e-05,football
7,0.18689465851026912,2.6263952726203636e-05,2.6263952726187414e-05,2.6263952726186347e-05,0.017378639719074173,0.29457370389522025,2.6263952726186496e-05,2.626395272622643e-05,2.626395272618254e-05,2.626395272619383e-05,2.6263952726239784e-05,2.6263952726258714e-05,2.6263952726192086e-05,2.62639527261459e-05,2.6263952726256037e-05,2.626395272617354e-05,0.1158267107405965,0.2378595039051324,0.1469677681279096,2.626395272625517e-05,2.6263952726192388e-05,2.6263952726168928e-05,2.6263952726185947e-05,2.6263952726195298e-05,2.626395272639844e-05,football
8,0.2018520121111187,0.00018691588786088725,0.00018691588786172374,0.00018691588786192424,0.2895138434737351,0.07428004653054006,0.0001869158878615911,0.00018691588786094138,0.00018691588786097285,0.00018691588786144567,0.0001869158878622306,0.00018691588786206063,0.0001869158878611882,0.0001869158878613158,0.00018691588786219507,0.00018691588786069375,0.2761809239749714,0.1544348561523743,0.0001869158878941757,0.00018691588786126173,0.0001869158878605648,0.00018691588786057175,0.0001869158878612834,0.0001869158878610971,0.00018691588786229338,fraternities
9,0.03349583828357682,0.0001877934272400008,0.00018779342724060757,0.00018779342723996808,0.2703866413734786,0.42571252256891196,0.00018779342724054915,0.00018779342724097408,0.00018779342724085273,0.00018779342724172972,0.00018779342724102596,0.00018779342724107806,0.00018779342724071943,0.00018779342724099826,0.00018779342724078906,0.00018779342723997133,0.24463211212318145,0.022017017106010395,0.0001877934272700565,0.0001877934272399427,0.00018779342724033104,0.00018779342723938293,0.00018779342724031657,0.00018779342723952087,0.00018779342724184787,fraternities
