,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,topic
0,0.21808291535147648,0.0003316753033791853,0.0003316752627675028,0.0003316752492039303,0.00033167527018956075,0.0003316752696490817,0.20124927704911405,0.00033167532795604424,0.00033167595114501716,0.0003316752910611888,0.00033167528032478923,0.0003316752690762006,0.0003316752801007836,0.5766877035992198,0.0003316752453365107,computer
1,0.171473255172956,0.0004504509357221915,0.00045045085212944223,0.0004504508750458338,0.00045045089980570756,0.0004504509059116345,0.13133815445890207,0.000450450983006608,0.00045045198512817114,0.00045045088024296535,0.0004504508944938031,0.0004504508913678322,0.00045045092054256917,0.6917831784676328,0.0004504508771124593,computer
2,0.23759622081809628,0.00035461030278543393,0.0003546102436419064,0.0003546102341655251,0.00035461025476289036,0.00035461025178481527,0.2441598887520524,0.00035461031647508095,0.0003546109015672174,0.00035461027895770746,0.00035461027833649935,0.00035461025569752337,0.0003546102709048354,0.5139885666218519,0.0003546102189200645,computer
3,0.33103247443518136,0.00038314217366272244,0.0003831421015009762,0.00038314210692390284,0.00038314211333445597,0.00038314212523215836,0.29112740056887076,0.0003831422264365208,0.0003831432493773186,0.00038314215820199756,0.0003831421446257646,0.00038314215070440474,0.00038314215764753256,0.37324241817111276,0.0003831421171874195,computer
4,0.00011092651417932237,0.00011092632453565238,0.00011092629927401117,0.0001109263029128956,0.00011092630250488418,0.00011092630441878775,0.06780816906672843,0.00011092633042631915,0.17776432095982805,0.00011092630359232965,0.00011092630337424711,0.00011092630338264412,0.00011092630939257032,0.7530963940680223,0.00011092630742748568,football
5,6.161441338749426e-05,6.161434790349826e-05,6.161433510726562e-05,6.16143399857081e-05,6.161433860374108e-05,6.16143414884035e-05,0.10137500857933686,6.161435423241155e-05,0.13778735587510288,6.161434230351589e-05,6.161433607593723e-05,6.161434006274508e-05,6.161434639903403e-05,0.7600982633648785,6.161434513211365e-05,football
6,0.01450174260958426,5.952386210344232e-05,5.952384553703686e-05,5.952384981808523e-05,5.952384837169859e-05,5.952385003367508e-05,5.952397282521012e-05,5.952386228039277e-05,0.10860236456916728,5.9523847822408815e-05,5.952385214267921e-05,5.952384960130684e-05,5.952385038610865e-05,0.8761816064812114,5.95238491150812e-05,football
7,6.837623887118865e-05,6.837612671837636e-05,6.837611339695079e-05,6.837611752400252e-05,6.837611515154302e-05,6.837611423344612e-05,0.023726064368094654,6.837613359597925e-05,0.11185425732372793,6.83761133354897e-05,6.837611983540847e-05,6.837611660592606e-05,6.837611629708441e-05,0.8635991647646792,6.837611793269372e-05,football
8,0.10016700972178808,0.0005649723170906234,0.0005649722056453267,0.0005649722006331729,0.0005649722017715619,0.0005649722253751076,0.3790786608617729,0.0005649723302558895,0.11198155280993913,0.000564972220439345,0.0005649722855642484,0.0005649722207338381,0.0005649722049605591,0.4025580820367438,0.0005649721572864641,fraternities
9,0.0006006027618200394,0.0006006011162262502,0.0006006010270744124,0.0006006010035546326,0.000600601010589739,0.000600601048186578,0.31626421495041795,0.000600601097943342,0.0006006020190059482,0.0006006010164813654,0.0006006010701077414,0.0006006010316590072,0.0006006009744124922,0.6759279688649155,0.0006006010076050426,fraternities
10,0.0005208346746913336,0.0005208338826458865,0.0005208337508063626,0.0005208337573841169,0.0005208337144970142,0.0005208337615285072,0.36466230351767104,0.0005208338130362411,0.0005208349085086236,0.0005208337685890298,0.000520833814859423,0.0005208337888632573,0.0005208337132214182,0.6285668553993496,0.0005208337343480827,fraternities
11,0.17368818504345018,0.0006230534842924612,0.0006230533695042907,0.0006230533756774853,0.0006230533789059772,0.0006230534155250953,0.3025941469237001,0.0006230534433443218,0.0006230544234735,0.0006230534018785927,0.000623053414142657,0.0006230534020522095,0.0006230534153866673,0.5162410261472171,0.0006230533614491816,fraternities
12,0.2979576816427036,0.00024600273013809603,0.00024600270427664595,0.00024600269267023437,0.00024600271221946797,0.0002460027128391561,0.2024982129507445,0.0002460027558210684,0.022562026287471688,0.00024600271461269773,0.0002460027163249726,0.00024600272168659926,0.0002460027056268386,0.4742760492624542,0.0002460026904100999,neuroscience
13,0.00020202078328752156,0.00020202042218344003,0.00020202039158053863,0.00020202039164685174,0.00020202040219174377,0.0002020204047817681,0.11839247389347791,0.00020202044163183103,0.00020202077592176978,0.00020202040454416444,0.00020202041351731156,0.0002020204085809112,0.00020202039099048542,0.8789812600873341,0.0002020203883295847,neuroscience
14,0.00019323729611156433,0.0001932369365216548,0.00019323690118300602,0.00019323690003794668,0.00019323690733033435,0.00019323691101927296,0.35593801275499914,0.00019323694464008453,0.00019323732716906126,0.0001932369083339309,0.00019323691187289496,0.00019323690118742902,0.00019323691602681888,0.641549906585922,0.00019323689764477733,neuroscience
15,0.09034723980636623,0.00019047640080140275,0.0001904763771574261,0.00019047638497923043,0.00019047637462727457,0.00019047638757858554,0.13865406732930735,0.00019047641250240484,0.0001904766304324883,0.0001904763784152655,0.00019047640762852875,0.00019047638307396675,0.00019047636833543054,0.7687129759965728,0.00019047636222151341,neuroscience
16,0.0002136757859220618,0.00021367546413180304,0.00021367543391878285,0.00021367542606427116,0.0002136754297901195,0.00021367545523382674,0.4079428383984961,0.00021367547512771417,0.05461547198289435,0.00021367545126616672,0.00021367544430529574,0.00021367543800132803,0.00021367545442178777,0.5348775839103036,0.00021367545012270062,religion
17,0.00020141037998563856,0.00020141010411433668,0.00020141007785047366,0.00020141007913869992,0.0002014100786462717,0.00020141009710846549,0.3529490886756445,0.00020141011182629582,0.11639490354535438,0.0002014100903513286,0.00020141008198955402,0.0002014100844921228,0.00020141009363707166,0.5282390864081665,0.0002014100916942829,religion
18,0.05198288364615459,0.0002836882717215832,0.0002836882192362453,0.0002836882277466807,0.00028368822380353846,0.00028368824192059503,0.37289842299734277,0.00028368829212960283,0.11848994354672826,0.00028368825338425795,0.00028368824145151106,0.0002836882311417941,0.0002836882524456371,0.45350817910994384,0.00028368824484895414,religion
19,0.00020768492093841746,0.00020768454183073796,0.00020768450586572344,0.0002076845104544788,0.00020768451262086638,0.00020768452916127074,0.36637005653523413,0.00020768455571651057,0.07781642636376811,0.00020768452574173617,0.00020768451497531058,0.00020768451384260556,0.00020768452900106235,0.5533213024233167,0.00020768451753233217,religion
20,0.05104720202515245,0.0004357303682986288,0.00043573025191731384,0.00043573030709261913,0.00043573023385822077,0.0004357303180129259,0.2698792204488344,0.000435730435162009,0.00043573117056965694,0.00043573031666962054,0.00043573033056709876,0.0004357303165691071,0.00043573031491857977,0.6738448128923128,0.0004357302700645439,theatre
21,0.07430550107963609,0.0004444449162482343,0.0004444448276049669,0.0004444448329572153,0.00044444481851431725,0.0004444448745244831,0.21252393072764134,0.0004444449460060053,0.00044444569947539716,0.00044444487653802234,0.00044444491334002915,0.0004444449046479627,0.0004444448422633362,0.7078372289011529,0.0004444448394496734,theatre
22,0.14826552176787863,0.0003159561085933636,0.000315956038954795,0.0003159560522479545,0.0003159560294408791,0.00031595608162175736,0.31028884131021484,0.00031595615505098707,0.0785617341000766,0.0003159560646153328,0.0003159560855404191,0.0003159560753741805,0.0003159560622201626,0.4594083860211683,0.00031595604700178614,theatre
23,0.00043290180068076607,0.00043290093965712864,0.0004329007897414128,0.00043290085027748536,0.000432900830530203,0.0004329008618996534,0.23620917847949072,0.0004329009381369537,0.12387514356581439,0.0004329008332570491,0.00043290086946297065,0.00043290085057154593,0.0004329008460020172,0.6347208667056734,0.00043290083880443575,theatre
