,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,topic
0,0.00024875622081186347,0.00024875622062547415,0.0002487562205691153,0.0002487562205508374,0.0002487562206505871,0.0002487562206166894,0.1812374658757887,0.0002487562207336327,0.0002487562207080585,0.0002487562207680684,0.00024875622070343045,0.0002487562205612422,0.0002487562206898778,0.6488087676735327,0.00024875622049420264,0.165724910699591,0.0002487562207799454,0.0002487562204968958,0.0002487562206094401,0.0002487562207180502,computer
1,0.0003378378403044213,0.000337837840237692,0.00033783783999762594,0.00033783784019625525,0.0003378378403259995,0.0003378378403065227,0.08789271133812211,0.00033783784026114626,0.0003378378406111567,0.00033783784027565766,0.0003378378403409591,0.0003378378402080573,0.0003378378403712786,0.7701862002535844,0.0003378378400869343,0.13617784512389403,0.0003378378404926332,0.0003378378400759626,0.000337837840101172,0.00033783784020601946,computer
2,0.0002659574488447622,0.0002659574487046836,0.00026595744855613976,0.0002659574485755232,0.00026595744866665595,0.0002659574486190193,0.21922423573442665,0.00026595744877489386,0.0002659574486919299,0.00026595744878393145,0.00026595744878574505,0.00026595744858285434,0.0002659574487442074,0.5897881208691022,0.0002659574484561889,0.1864663667689191,0.0002659574488412408,0.0002659574484697588,0.00026595744870363603,0.0002659574487510117,computer
3,0.00028735632410490356,0.0002873563239369393,0.0002873563237380927,0.00028735632384719543,0.00028735632382077787,0.00028735632388843653,0.26788406426922406,0.0002873563240642429,0.00028735632397782553,0.000287356324110602,0.0002873563240121249,0.00028735632405646553,0.0002873563241179515,0.43725665236882766,0.00028735632386511155,0.2899742258547563,0.0002873563241552733,0.00028735632378730416,0.0002873563237795128,0.00028735632392914116,computer
4,8.319467599859792e-05,8.319467597184723e-05,8.319467589857074e-05,8.319467593675977e-05,8.319467592459534e-05,8.319467593102345e-05,0.05802401645470633,8.319467599026764e-05,8.31946760364279e-05,8.319467593014926e-05,8.319467593405283e-05,8.319467592766375e-05,8.319467596575858e-05,0.9404784793767796,8.319467594855732e-05,8.319467722048622e-05,8.3194676042873e-05,8.319467592265157e-05,8.319467597779849e-05,8.319467595586244e-05,football
5,4.621072115931751e-05,4.6210721151709034e-05,4.62107211103423e-05,4.621072114646609e-05,4.6210721133092714e-05,4.6210721148408086e-05,0.07211507567430869,4.621072117973232e-05,4.621072122831454e-05,4.621072115288612e-05,4.621072112039285e-05,4.621072114054889e-05,4.621072117501235e-05,0.9270531313444007,4.6210721164101106e-05,4.621072161600707e-05,4.621072123607756e-05,4.6210721107720485e-05,4.621072116468674e-05,4.621072115588192e-05,football
6,4.464285740023103e-05,4.464285739808844e-05,4.464285734818767e-05,4.464285737243781e-05,4.464285736415602e-05,4.4642857371361865e-05,4.464285827562001e-05,4.464285738362822e-05,4.464285738648122e-05,4.4642857353266314e-05,4.464285739460598e-05,4.4642857367520414e-05,4.464285737104468e-05,0.9991517857080825,4.464285736140628e-05,4.464285826093938e-05,4.464285740980173e-05,4.464285735899617e-05,4.464285737169464e-05,4.464285736806742e-05,football
7,5.128205157051882e-05,5.128205156612899e-05,5.1282051536304786e-05,5.12820515727776e-05,5.128205154474368e-05,5.128205153569545e-05,0.022316569526912907,5.128205159462005e-05,5.1282051577350736e-05,5.1282051533313154e-05,5.128205158440804e-05,5.128205155555671e-05,5.128205154855346e-05,0.9767603535443031,5.128205155859978e-05,5.1282052293327886e-05,5.1282051579354985e-05,5.12820515325831e-05,5.1282051570467936e-05,5.128205152953518e-05,football
8,0.00042372881670910156,0.00042372881643186196,0.0004237288161466539,0.0004237288162034431,0.00042372881614039654,0.00042372881634447147,0.3814494012610896,0.0004237288164917607,0.0004237288163799977,0.00042372881628332593,0.00042372881669059916,0.00042372881629502653,0.0004237288162408945,0.5804343277118117,0.00042372881590927716,0.030912881149901147,0.0004237288164845986,0.00042372881602326096,0.00042372881622734944,0.00042372881619553223,fraternities
9,0.00045045045296324945,0.0004504504529262766,0.00045045045283555993,0.0004504504528059947,0.00045045045275355126,0.0004504504529859326,0.2698227344716983,0.00045045045293918136,0.00045045045319957674,0.0004504504528094099,0.0004504504531659379,0.0004504504528369551,0.0004504504525509369,0.7220691573650785,0.0004504504527340811,0.0004504504647268,0.00045045045295726975,0.0004504504526266246,0.0004504504526754696,0.00045045045273047065,fraternities
