,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,topic
0,2.566076805199949e-05,2.5660767131669682e-05,2.5660784813078842e-05,2.5660805244553652e-05,2.5660782686871527e-05,2.5660764691330936e-05,2.5660765531385653e-05,2.5660826005076036e-05,2.5660764691384614e-05,0.93065570897989,2.5660770629336164e-05,0.009415585862366812,2.5660764691407643e-05,0.059620775827363116,2.566076621208154e-05,computer
1,3.2954370859850936e-05,3.295437999246273e-05,0.007662682105782405,0.0037384565495180745,3.29544959451239e-05,3.295441150369421e-05,3.295439524206818e-05,0.0014800852616708277,3.295436264151064e-05,0.6673014280777562,3.295439340790924e-05,0.020148281503552017,3.29543582148892e-05,0.2983578025099891,0.001047628823923977,theatre
2,1.6666686550563863e-05,1.6666687452472026e-05,1.6666679818062252e-05,0.09094125308157008,1.666668768239668e-05,0.002047492719924397,1.6666668699971863e-05,0.01939887210184974,1.666666943980887e-05,0.7431313683550069,1.6666680918870306e-05,0.0249341613025995,1.6666666667061595e-05,0.11939685231200205,1.6666699817972715e-05,religion
3,3.994410705441654e-05,3.994425686838799e-05,0.0007761037239522275,0.0016956200144378722,3.9944167269246233e-05,3.994409265795383e-05,3.994409744340573e-05,3.9944253127523176e-05,3.994408087140258e-05,0.532031532972853,3.9944109479707075e-05,0.43983500228498734,3.994407829142128e-05,0.025262299612671433,3.994414803483448e-05,fraternities
4,2.634005301047353e-05,0.0010262126845680484,2.634014850361577e-05,2.634009476849131e-05,2.6340078892897493e-05,0.00045379309945459216,2.6340083205371008e-05,0.003079197023724943,2.634005614908619e-05,0.909327592269552,2.634005486712984e-05,0.012966003796413089,2.634005004685959e-05,0.07291014043098484,2.6340075858791564e-05,computer
5,1.3185655901128339e-05,1.3185662307761672e-05,0.0005675448690189458,1.318568369153903e-05,1.3185672978579153e-05,1.318569557156547e-05,0.0007897108094639069,1.3185691333385057e-05,1.318566960717929e-05,0.898731031066031,1.3185685206949399e-05,0.01360476260156063,1.318565400874333e-05,0.07455558005310164,0.011632699530217151,football
6,2.524296374416611e-05,2.524297905624466e-05,2.5242993535581195e-05,0.0008632047143126386,0.0011700083172588034,2.5242969445966422e-05,2.5242963524446322e-05,0.0023085749050181363,2.524296614887444e-05,0.8767650864123178,2.5242973628984825e-05,0.009342911484504255,2.524296352454174e-05,0.10893197900834588,0.0004162913856337113,computer
7,1.4914249839655386e-05,0.00025960900565378246,1.4914260186402944e-05,0.00209954911968829,1.4914294397376784e-05,1.4914251260265523e-05,1.4914245771861111e-05,0.0067945027569720874,1.4914243102575224e-05,0.8812334162112853,1.4914251851177557e-05,0.01254615984515162,1.491424310260193e-05,0.09693253475706674,1.4914264670286293e-05,neuroscience
8,1.7897103487290523e-05,0.0003363110674200049,1.789712791354563e-05,0.02409070655289533,0.001511269243752313,0.019732355034127565,1.789709971191149e-05,0.010148972398475965,1.789709257336861e-05,0.821245688004952,1.7897095996883055e-05,0.02294842948554108,1.78970917231585e-05,0.09927402301438985,0.0006048625870397329,religion
9,1.1900522882168708e-05,1.1900525261128996e-05,1.1900557685860772e-05,0.0006693776799734888,1.1900531331284432e-05,1.1900514318096061e-05,1.1900517303496657e-05,1.1900536630175568e-05,1.1900524038712604e-05,0.9753901428092243,1.1900573886083799e-05,0.0033668708564713176,1.190051172230747e-05,0.020442702792100455,1.1900547171036385e-05,football
10,1.5255530715556827e-05,1.5255574991612637e-05,0.0006776376494018823,0.0010727713234276542,0.004368468132344689,0.0004061828551686794,1.5255532994905136e-05,0.008691727865653934,1.5255530130066592e-05,0.9213800074905396,0.0007839486109583474,0.01887126147749673,1.525553013009156e-05,0.04365646135898365,1.5255537062586222e-05,neuroscience
11,3.650968613617113e-05,3.650972721281262e-05,3.650968852143371e-05,0.0035077842777726177,3.650970823115951e-05,0.002307488804947472,3.650969352994994e-05,0.008109011083652164,3.650967506447733e-05,0.5174685229292142,3.650976993516498e-05,0.4199875661775408,3.6509675064515564e-05,0.04829103920487579,3.6509898301325495e-05,fraternities
12,3.736920777400818e-05,0.0007196579363509088,0.003915005545115608,0.004804854042887654,3.736927451687288e-05,0.003564311482046964,3.736941382233649e-05,0.009952800499212712,3.7369242576053e-05,0.6241408981381396,3.736936045990362e-05,0.013790147413461896,3.7369207774141256e-05,0.3388507399385308,3.7369297330512785e-05,theatre
13,3.7411148522895424e-05,3.741117642016221e-05,3.7411181201071764e-05,0.003949280705743981,0.005518191662059844,0.017409848265364007,3.7411161744046425e-05,0.006882912890978027,3.7411148522920116e-05,0.49776245527683927,3.7411249122840634e-05,0.44492585944562196,3.7411148522962576e-05,0.023252162322478957,3.7411216857070276e-05,fraternities
14,1.526602046165672e-05,0.0002867865380805477,1.5266017624839382e-05,1.5266036504514793e-05,1.5266014937042e-05,0.00024162176261594812,1.5266015148160564e-05,0.003113706837521377,1.5266013753953555e-05,0.9200048421326158,1.526602709329534e-05,0.01688106426909847,1.5266010228653322e-05,0.05933458429011966,1.5266014196096426e-05,neuroscience
15,1.579406735492609e-05,1.5794058738183037e-05,1.5794077050490254e-05,1.579408615398233e-05,0.0032134462912069193,1.5794063952999165e-05,1.5794060182222688e-05,0.0087980742847258,1.579404662435044e-05,0.9199269996392461,0.0003040111199842091,0.013472641109349063,1.579404564529117e-05,0.05414268096685401,1.57940829316921e-05,neuroscience
16,3.547986517736653e-05,3.5479918957318394e-05,0.0008223323186279534,0.008909846659810785,3.5479916702873357e-05,3.5479913534365874e-05,3.547988558723013e-05,0.009215500252205551,3.547990158984704e-05,0.6441540588590757,3.5479914005339496e-05,0.008807945965456131,3.547986517732988e-05,0.32666569200019885,0.0011407847638933415,theatre
17,1.9262257223885305e-05,1.9262304862329215e-05,0.004180617127119437,0.04161967255322485,0.0014868207136647818,0.0020974015991004455,1.9262263283036546e-05,0.008168549231887335,1.926225857132852e-05,0.757525492558028,0.0014582836764741888,0.02570457216854789,1.926225561070359e-05,0.15764301672826023,1.926230414153607e-05,religion
