,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,topic
10,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,0.020980639271027095,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,0.17261374141355973,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,0.7554083846659866,0.01267738753815936,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,0.02534547057097306,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,0.000539525574778592,3.2690421706749864e-06,0.005065089607808775,0.007167080743125377,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,3.2690421706749864e-06,neuroscience
11,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,0.012182056142449292,0.0007795021621496822,7.823501799456502e-06,7.823501799456502e-06,0.0006932366879250899,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,0.14611455503292864,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,0.016924780330786177,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,0.30679493085182785,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,0.4879269358160364,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,0.0005935656020783489,0.027513203764051516,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,7.823501799456502e-06,fraternities
12,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,0.023016202346801736,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,0.0036094828139672484,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,0.005981786386578117,8.007687380021751e-06,8.007687380021751e-06,0.002419706722863829,0.0016139186279217168,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,0.8428354701840557,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,0.0005518756782898534,8.007687380021751e-06,8.007687380021751e-06,0.036855919528592,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,0.0017716116889822315,0.0808635647791462,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,8.007687380021751e-06,theatre
13,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,0.0026639150132195377,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,0.032388929579632984,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,0.0025130009754193118,8.01667468340106e-06,0.12696565271131377,8.01667468340106e-06,8.01667468340106e-06,0.01507134040678621,0.0331759384830658,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,0.2885735036697028,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,0.48957566677021946,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,0.0005818062516299433,0.005679836923936497,8.01667468340106e-06,8.01667468340106e-06,0.002337425408753025,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,8.01667468340106e-06,fraternities
14,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,0.006173827929366225,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,0.0012057425679526043,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,0.23711469145445524,3.2712879060885428e-06,3.2712879060885428e-06,0.0008978267716432645,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,0.7186881732271235,0.011452549998453045,3.2712879060885428e-06,0.00021436542185013612,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,0.01895800204529103,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,0.0044435442206705224,3.2712879060885428e-06,3.2712879060885428e-06,0.0006549990888294694,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,3.2712879060885428e-06,neuroscience
15,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,0.008679218924879944,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,0.4392919616687732,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,0.5033633973414872,0.0205895603197346,3.384438352505069e-06,3.384438352505069e-06,0.0003126663607762043,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,0.021716304224082043,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,0.004882043352294765,3.384438352505069e-06,3.384438352505069e-06,0.0009550126301169713,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,3.384438352505069e-06,neuroscience
16,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.017374714792433986,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.002722794742572648,7.6028282521684205e-06,0.07778531296074581,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.010334765680142218,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.7880029262852167,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.0035525587235051338,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.0005398004919466695,7.6028282521684205e-06,7.6028282521684205e-06,0.01664885311007299,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,0.0014728708584612162,7.6028282521684205e-06,7.6028282521684205e-06,0.08110923265977237,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,7.6028282521684205e-06,theatre
17,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,0.00042452869683320005,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,0.016652751906837054,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,0.07798495938547285,4.12762620222288e-06,4.12762620222288e-06,0.0005819905432248044,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,0.004771507701241871,4.12762620222288e-06,4.12762620222288e-06,0.802421325108183,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,0.05485106063326107,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,0.0006401974311001149,4.12762620222288e-06,0.002042928307083462,0.03493743853870537,4.12762620222288e-06,4.12762620222288e-06,0.004447781802126274,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,4.12762620222288e-06,religion
18,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.5574904271830977,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.08481876589629518,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.012318404284426352,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.335464847470587,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.00845689111694807,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.0010479593961160616,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,0.00024318675107531514,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,2.5320301818193326e-06,football
19,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,0.003942168714681896,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,0.017582386555667188,0.0020207007920596907,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,0.0013150057562440764,7.705347511243143e-06,0.009019708902526239,7.705347511243143e-06,7.705347511243143e-06,0.002144229081365743,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,0.8604356467750296,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,0.03398226879249166,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,0.06908785843174799,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,7.705347511243143e-06,theatre
20,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.42698268026808955,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.0010200653409876222,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.010403174984951368,2.58799171844943e-06,0.014650728064049089,2.58799171844943e-06,2.58799171844943e-06,0.000321194965697479,0.002034260465751714,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.0005767203838902934,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.5268613978742211,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.00018374741198870736,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.012094685186177399,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,0.00031335383676303093,0.0044078876977629465,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,2.58799171844943e-06,football
21,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.0039560523545579904,0.004841674871451505,7.857928650053748e-06,7.857928650053748e-06,0.003582645672346157,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.002853389240625714,7.857928650053748e-06,0.1852608129580777,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.012081127184164953,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.2715469530449666,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.5053425066570673,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.006137025577680115,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,0.003926336720058548,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,7.857928650053748e-06,fraternities
22,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,0.0003984307552474181,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,0.007347228669458369,0.00110977941099362,5.471357443838021e-06,5.471357443838021e-06,0.0006494235892009855,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,0.5672894970169838,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,0.40642482100139404,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,0.011782355772879517,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,0.004260045691667112,5.471357443838021e-06,5.471357443838021e-06,0.0004046652881012622,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,5.471357443838021e-06,computer
23,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,0.006520075707339551,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,0.13308987416788606,3.578585742955053e-06,3.578585742955053e-06,0.0008408096262082289,0.011432855601119694,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,0.0021210264277003025,3.578585742955053e-06,3.578585742955053e-06,0.7630394194864687,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,0.029933791122961323,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,0.03981579967349581,3.578585742955053e-06,3.578585742955053e-06,0.010539882918627933,3.578585742955053e-06,0.0024517501236155886,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,3.578585742955053e-06,religion
