,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,topic
10,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.008191567270917514,2.8604118993372324e-06,0.0062787503023906495,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.0003437411164540701,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.0898595283542841,0.015491807737120677,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.01413161529190367,2.8604118993372324e-06,0.0006893591649494561,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.012789804544025988,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.0001927758575440499,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.00023544943818913332,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,0.8515982325011664,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,2.8604118993372324e-06,neuroscience
11,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.005369988972333573,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.0005327573832499849,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.008892117255761183,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.001978357197015511,6.8455640745313845e-06,6.8455640745313845e-06,0.017096998506674524,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.027664056511427945,6.8455640745313845e-06,6.8455640745313845e-06,0.002587421967510669,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.02507889624663603,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,0.9103133709100989,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,6.8455640745313845e-06,fraternities
12,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.004471074361080009,7.006726457471393e-06,0.015559555911090572,7.006726457471393e-06,0.0012317135368684609,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.0013157306511265426,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.12918515078171924,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.0031262385673070203,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.029537141307774167,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.0004610697995427797,7.006726457471393e-06,0.07954388222580108,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,0.7310907411424622,7.006726457471393e-06,0.003994237589662462,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,7.006726457471393e-06,theatre
13,7.014590347984147e-06,0.0016227828985482854,7.014590347984147e-06,7.014590347984147e-06,0.002310000096099913,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.014664618398123773,7.014590347984147e-06,0.0012296864746585592,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.009145416005902865,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.01512091715329668,7.014590347984147e-06,7.014590347984147e-06,0.013586891538460254,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.0017575070142573422,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.01401200447646251,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.002796156770239039,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.0005293387847177914,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,0.9227476882455701,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,7.014590347984147e-06,fraternities
14,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,0.0033954755957985015,0.00026934228658589,0.0021693972083019005,2.862376917824913e-06,0.0011034002413674855,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,0.00023908894991028537,2.862376917824913e-06,0.00039016959707348044,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,0.0004403725658905531,2.862376917824913e-06,2.862376917824913e-06,0.0255907114470396,0.014864706658411726,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,0.03033134576304357,2.862376917824913e-06,0.0004608425628121136,2.862376917824913e-06,2.862376917824913e-06,0.000246723247709898,2.862376917824913e-06,0.005488172389332779,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,0.00025839851216556204,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,0.9145657984748979,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,2.862376917824913e-06,neuroscience
15,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.0006403591538199986,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.00140222840348191,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.0009881032111684553,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.025404165024077007,0.031257466861566933,2.9613835584369356e-06,2.9613835584369356e-06,0.0005395863707305883,2.9613835584369356e-06,0.0005638505121827032,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.00023987206821198573,2.9613835584369356e-06,2.9613835584369356e-06,0.010095359212108551,2.9613835584369356e-06,0.00048202256386730487,2.9613835584369356e-06,2.9613835584369356e-06,0.000985694676996607,2.9613835584369356e-06,0.003967756758031594,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.0002633800492794021,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,0.9229747038196201,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,2.9613835584369356e-06,neuroscience
16,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.0008662476250996981,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.002149707001824757,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.006199747091233234,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.11346521458447935,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.01329398822859966,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.019511010962054477,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.0004067399755618942,6.6524747206420874e-06,0.08617277996136756,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,0.7557533984543913,6.6524747206420874e-06,0.0017154928849434097,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,6.6524747206420874e-06,theatre
17,3.6116729269400057e-06,0.0005724506157445183,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,0.007094760234224729,3.6116729269400057e-06,0.0032636452767241127,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,0.0005219968473565793,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,0.004685671731718341,3.6116729269400057e-06,3.6116729269400057e-06,0.06542824739468105,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,0.0017159230543579644,3.6116729269400057e-06,0.0003501359870928088,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,0.01930721347431831,3.6116729269400057e-06,0.0002500162770916005,3.6116729269400057e-06,3.6116729269400057e-06,0.0016538599746935654,3.6116729269400057e-06,0.026907317795827574,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,0.0014936091769365495,0.8665167817460541,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,3.6116729269400057e-06,religion
18,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.11622552272680853,2.215526409088714e-06,0.001189921461431779,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.00562266585024459,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.01125503344322025,2.215526409088714e-06,2.215526409088714e-06,0.5770232048188638,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.000368293813274389,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.001138931447646941,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.0002112468471691835,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,0.2868078772162955,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,2.215526409088714e-06,football
19,6.742179072332922e-06,0.0037728029928933643,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.006374538117819167,0.0036447580515431106,0.004569274544440425,6.742179072332922e-06,0.004906004642285527,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.0014925903664934736,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.002574959962805182,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.12710545806955173,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.004633391192674601,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.030755307792849976,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.06653820797671375,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,0.7295820819916417,6.742179072332922e-06,0.01359889830044181,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,6.742179072332922e-06,theatre
20,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.10139246578466433,0.00021925435985448697,0.0002886197142193977,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.00437218923783912,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.002302817262693124,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.000961887602937245,2.2644927536398495e-06,2.2644927536398495e-06,0.5248268123086783,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.00018425875750048394,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.003198461447295109,2.2644927536398495e-06,0.002496917638643651,2.2644927536398495e-06,0.0003641049797691857,2.2644927536398495e-06,2.2644927536398495e-06,0.012187830425013483,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,0.34705265946639824,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,2.2644927536398495e-06,football
21,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.004155202698618243,6.87568756879839e-06,6.87568756879839e-06,0.0026571567024163975,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.000977269689631187,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.016659978700167756,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.027021152417446622,6.87568756879839e-06,6.87568756879839e-06,0.005770272910127597,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.006777674993516066,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.0026318794526382326,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,0.9328612386180531,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,6.87568756879839e-06,fraternities
22,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,0.0027360174669898325,0.0011081374744264718,4.787437763355721e-06,4.787437763355721e-06,0.0006727259092429945,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,0.015169397073053321,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,0.0024359937379543487,4.787437763355721e-06,4.787437763355721e-06,0.00040491148668106387,4.787437763355721e-06,0.0004367239637020509,4.787437763355721e-06,0.0019470393301165318,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,0.973725528390749,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,4.787437763355721e-06,0.0010284045236495405,4.787437763355721e-06,computer
23,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.0033225754412231747,3.1312625250819838e-06,0.003942263006502628,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.006227400681006517,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.0027910997512945687,3.1312625250819838e-06,3.1312625250819838e-06,0.025589274991037855,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.00046814252918602427,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.009602357267213972,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.002584049132657116,3.1312625250819838e-06,0.0397154183288034,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.9049799187040584,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,3.1312625250819838e-06,0.000561443052785609,3.1312625250819838e-06,religion
