,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,topic
0,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,0.0006735936183894973,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,0.0967708635553185,6.4151911727486625e-06,6.4151911727486625e-06,0.0035772796669762508,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,0.016872155349806354,6.4151911727486625e-06,6.4151911727486625e-06,0.7270122036617056,0.0005110619006166694,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,0.0007121418892439861,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486735e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,0.1535371104169599,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,6.4151911727486625e-06,computer
1,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,0.0026539198363105007,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,0.012117523281149702,0.008610735999826962,8.238589553544247e-06,0.003797526621912252,8.238589553544247e-06,8.238589553544247e-06,0.0012632162638629716,8.238589553544247e-06,0.010164424355764862,8.238589553544247e-06,0.00686588247586498,8.238589553544247e-06,8.238589553544247e-06,0.003833724390207913,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,0.002252580215236774,8.238589553544247e-06,8.238589553544247e-06,0.44966367022121045,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,0.0013093345673754603,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,0.0011469442385840171,0.020910963749621755,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,0.4750305786636083,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,8.238589553544247e-06,theatre
2,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.09233376534877069,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.0006211707068652541,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.0010210036606544668,4.166666666699891e-06,4.166666666699891e-06,0.00264897973643271,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.01562301778764915,4.166666666699891e-06,4.166666666699891e-06,0.005035469438759137,0.0018216385630426017,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.031994348786285626,4.166666666699891e-06,4.166666666699891e-06,0.44000234424954476,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.0038964499755075343,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.02353118523811693,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,0.38066081738298746,4.166666666699891e-06,4.166666666699891e-06,0.0006139757920486256,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,4.166666666699891e-06,religion
3,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.005783725802006721,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.0023393132544101526,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.001347541650573235,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.015529943996739033,9.986019572659217e-06,9.986019572659217e-06,0.3513650061808007,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.00453439000175039,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.6179902880612077,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,0.0005905180347337898,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,9.986019572659217e-06,fraternities
4,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,0.0010570634882330792,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,0.001855419422485308,6.585012511582271e-06,0.07363445635396332,6.585012511582271e-06,6.585012511582271e-06,0.0029913962669149926,0.00040627207214147856,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,0.013183828968426656,6.585012511582271e-06,6.585012511582271e-06,0.6821175140942153,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,0.0004227339954184976,0.019399486809960467,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,0.20460257790266131,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,6.585012511582271e-06,computer
5,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,0.0015963037403971595,0.003044761962122709,0.0006342830665334281,3.296413502134757e-06,0.012912323139502573,3.296413502134757e-06,3.296413502134757e-06,0.00042566821142882603,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,0.0009879935561377523,3.296413502134757e-06,3.296413502134757e-06,0.0007533031584516968,0.00042454193561384753,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,0.020810848436969922,3.296413502134757e-06,3.296413502134757e-06,0.8003350993424189,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,0.0004852343675973241,3.296413502134757e-06,3.296413502134757e-06,0.008906710954527945,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,0.006123784988392566,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,0.1406159497814087,3.296413502134757e-06,0.0017948547509007054,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,3.296413502134757e-06,football
6,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,0.0004006981878035692,0.0011725119978961175,0.00463911301296591,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,0.0013370688674302997,6.310740881029676e-06,0.000789295608644451,0.0004397545651266995,0.09180280867119668,6.310740881029676e-06,6.310740881029676e-06,0.0026208465221971952,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,0.01021156285602856,6.310740881029676e-06,6.310740881029676e-06,0.6729266456547142,0.0010787454003989502,6.310740881029676e-06,6.310740881029676e-06,0.0003849519108254017,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,0.21189939192336335,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,6.310740881029676e-06,computer
7,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,0.0007147705186890455,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,0.0010207799403797388,3.7285607755742556e-06,0.0005606834164736105,3.7285607755742556e-06,0.00018460028084369342,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,0.00022742147075680293,0.042601850358144705,3.7285607755742556e-06,3.7285607755742556e-06,0.004487599213736407,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,0.00022514971012180577,3.7285607755742556e-06,0.0031085808553518355,3.7285607755742556e-06,3.7285607755742556e-06,0.6199227178295551,0.021802003651969312,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,0.0009895406016020836,0.0002721893412376302,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,0.3034795838284805,3.7285607755742556e-06,0.00023474374775702534,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,3.7285607755742556e-06,neuroscience
8,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.021053225486542055,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.0010253108731350473,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.00828268634485718,4.474272930693183e-06,0.0007407055306779521,4.474272930693183e-06,0.009201153664780217,4.474272930693183e-06,4.474272930693183e-06,0.04746409863817858,0.0009961495000722382,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.0002487509679748697,4.474272930693183e-06,0.025386387174096806,4.474272930693183e-06,4.474272930693183e-06,0.5164843617579287,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.0011504099298791375,4.474272930693183e-06,0.005972690526413824,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.009511993046292563,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,0.3522762600043587,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,4.474272930693183e-06,religion
9,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,0.00020436439252456115,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,0.002475188786257453,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,0.000315976942417535,0.0013326637780717103,2.9751279305299034e-06,2.9751279305299034e-06,0.002660122583022246,2.9751279305299034e-06,0.00018877299594165464,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,0.01311779621119714,2.9751279305299034e-06,2.9751279305299034e-06,0.9313670209281671,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,0.0002091983198968393,2.9751279305299034e-06,0.00022164788697616366,0.005000645622731227,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,0.0004113270318747837,0.0024625837845374883,2.9751279305299034e-06,2.9751279305299034e-06,0.00035937951598795007,0.03899642261490109,2.9751279305299034e-06,0.0005459829765520658,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,2.9751279305299034e-06,football
