,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,topic
0,0.08750641344707927,0.0001533742343305644,0.00015337423439693864,0.00015337423441176405,0.18761998926385468,0.0001533742345528015,0.000153374234435489,0.0001533742344167378,0.00015337423435645418,0.00015337423434509385,0.00015337423437708744,0.00015337423434091756,0.000153374234317978,0.00015337423435875588,0.00015337423439626944,0.00015337423438740205,0.4076622387167955,0.04939271541664072,0.26551802963991955,0.00015337423428598453,computer
1,0.07073391043740698,0.00015479876287568,0.00015479876290485178,0.0001547987628986757,0.07621726837008672,0.00015479876301970926,0.0001547987629167128,0.00015479876286540715,0.0001547987629606353,0.00015479876280863908,0.00015479876271938355,0.0001547987628096971,0.00015479876280537325,0.0001547987628670423,0.00015479876311220233,0.00015479876290290019,0.6104645584097069,0.00015479876521868417,0.24010748257428421,0.0001547987628295295,computer
2,0.08179716858705131,0.00016077170541594653,0.0001607717055164491,0.00016077170551078029,0.24680785856277707,0.00016077170569279685,0.00016077170557665037,0.00016077170555091184,0.00016077170545559006,0.00016077170545379806,0.00016077170548639438,0.00016077170551702277,0.0001607717054041444,0.0001607717054708169,0.0001607717055264776,0.00016077170551080395,0.38375199934064613,0.00016077170860717314,0.28507062621841495,0.0001607717054148097,computer
3,0.08666832923576273,0.00019157088282838793,0.00019157088282863792,0.00019157088291677494,0.23529683799618412,0.00019157088307035646,0.00019157088304806396,0.00019157088289646794,0.00019157088285120394,0.00019157088289415352,0.00019157088290480714,0.00019157088287143466,0.00019157088273994246,0.00019157088294191618,0.00019157088291993458,0.00019157088288733817,0.41697906507003496,0.10013120053323438,0.1580510039213929,0.00019157088279144057,computer
4,0.2496752658864057,4.784689023783903e-05,4.784689024573286e-05,4.784689024116065e-05,0.0601737224583832,4.784689030550672e-05,4.784689026052506e-05,4.7846890225633955e-05,4.7846890224736655e-05,4.7846890220638676e-05,4.784689023736328e-05,4.784689024412587e-05,4.784689024023967e-05,4.7846890214552304e-05,4.7846890247397884e-05,4.784689021905892e-05,0.00890555051364915,0.23209605245155057,0.4484317053364057,4.784689024121879e-05,football
5,0.09768597823331111,3.3244681074236277e-05,3.324468109821965e-05,3.3244681083694084e-05,0.07878530546304684,3.3244681093703553e-05,3.324468106325156e-05,3.324468105692862e-05,3.3244681067709894e-05,3.324468106685269e-05,3.324468105628173e-05,3.3244681063844016e-05,3.324468106716185e-05,3.324468106462511e-05,3.324468107515314e-05,3.324468106420333e-05,3.324468164460461e-05,0.21235028792877036,0.6106465134771655,3.324468106572838e-05,football
6,0.2828330578526388,3.0506406518364644e-05,3.050640651352155e-05,3.0506406520774677e-05,0.014828378307746666,3.0506406565847024e-05,3.050640652077729e-05,3.0506406512592243e-05,3.050640652252654e-05,3.050640651313813e-05,3.05064065196189e-05,3.0506406522624353e-05,3.050640651667849e-05,3.0506406509890977e-05,3.050640652810461e-05,3.050640650494184e-05,0.07426841944112535,0.19185609368639492,0.43575645461428736,3.050640651750901e-05,football
7,0.11914174597345176,3.2829941105708846e-05,3.282994110510457e-05,3.282994110362448e-05,0.028260344976206074,3.282994115091158e-05,3.282994109958626e-05,3.282994110678523e-05,3.282994110101548e-05,3.282994110467431e-05,3.282994110881786e-05,3.282994111064191e-05,3.282994110212022e-05,3.2829941098505244e-05,3.2829941116866993e-05,3.2829941100972115e-05,0.08764003692744815,0.21440653266663384,0.5500588903396392,3.282994110567945e-05,football
8,0.13167207840760178,0.00023364486129786552,0.00023364486141694895,0.00023364486146080972,0.29139216067115065,0.0002336448616848346,0.00023364486141073615,0.00023364486132881695,0.0002336448613302732,0.00023364486140050448,0.0002336448614967001,0.00023364486146107001,0.00023364486135331056,0.0002336448613773204,0.00023364486149763227,0.00023364486128966822,0.26968382072567176,0.1523133982582112,0.15143386901620612,0.00023364486135189438,fraternities
9,0.00023474178959385767,0.00023474178542015606,0.00023474178548811033,0.00023474178541968242,0.26279667541484525,0.0002347417860105374,0.00023474178545997715,0.00023474178555068104,0.00023474178546768588,0.00023474178563172242,0.000234741785591195,0.00023474178548755803,0.00023474178557347078,0.00023474178552610595,0.00023474178546454243,0.00023474178542054063,0.2066089173665645,0.05134992885429547,0.4754886097918163,0.0002347417853727201,fraternities
