,0,1,2,3,4,5,6,7,8,9,topic
0,0.0004975716079414658,0.0004975611634537284,0.0004975622550155958,0.0004975592578880617,0.000497562964659246,0.0004975617078278428,0.12176093833252388,0.00049767807705415,0.8742584392709475,0.0004975653626886206,computer
1,0.0006757557979033891,0.0006757453821860987,0.0006757453635645627,0.0006757431953202149,0.0006757484193858356,0.0006757498134805647,0.05000397189945118,0.0006758779216514392,0.9445899143215309,0.0006757478855256656,computer
2,0.0005319788784009701,0.0005319694715550179,0.0005319675258184645,0.000531965288366633,0.0005319690528259944,0.0005319670789415365,0.16857045718423713,0.0005320952163814541,0.8271736586652773,0.000531971638195555,computer
3,0.0005747777936696335,0.0005747689592116277,0.0005747676533801882,0.000574766559107017,0.0005747672369556123,0.0005747684874144106,0.2241921064912156,0.000574879461946783,0.7712096224736246,0.0005747748834745191,computer
4,0.00016640495719790247,0.00016640149926053197,0.00016640089657275083,0.0001664012143315735,0.00016640104020122329,0.00016640110509896514,0.024286524930259457,0.0001664319749805049,0.9743822312312451,0.00016640115085199056,football
5,9.243126336353151e-05,9.242951876748732e-05,9.242905362092605e-05,9.24296890649292e-05,9.242948488728118e-05,9.242976095138703e-05,0.06263757710996816,0.17358616385341608,0.7631292503900543,9.242987590594298e-05,football
6,8.929412079722623e-05,8.929178236490905e-05,8.929163880220925e-05,8.929160751297606e-05,8.929149489533417e-05,8.929171484573172e-05,8.930166315709872e-05,0.11749642857338866,0.881789226003998,8.92914002377651e-05,football
7,0.00010257390284378871,0.00010257138627019616,0.00010257130745875455,0.000102571289857661,0.00010257149513840797,0.00010257123371474586,0.00010258425033669753,0.08069329691890678,0.9184861171202403,0.00010257109523274883,football
8,0.000847547492102236,0.0008475337794586233,0.0008475323559597608,0.0008475304331329702,0.0008475297579754699,0.0008475318630637366,0.2771813589197415,0.0008477162079088563,0.716038185033069,0.0008475341575878341,fraternities
9,0.0009009807172560692,0.0009009705272456695,0.0009009730915424239,0.0009009684579949593,0.0009009689154476065,0.0009009707562152283,0.15022074507583105,0.0009010447362504441,0.8425714093904307,0.0009009683317858791,fraternities
10,0.0007813375864289814,0.0007813273302323646,0.000781321417781878,0.0007813209855711652,0.0007813150016280053,0.0007813221397553594,0.221922854595127,0.0007814607465731728,0.7718264175802944,0.0007813226166077732,fraternities
11,0.0009346727691639232,0.0009346469389382656,0.0009346441292962522,0.0009346447990895146,0.0009346450299738503,0.0009346509501598315,0.18433196808334953,0.0009347099755286364,0.8081907685210801,0.0009346488034201733,fraternities
12,0.00036904622327109437,0.0003690398914195986,0.0003690402579598586,0.00036903910409889063,0.00036904134015397,0.00036904048408076593,0.10479064884155297,0.0003690980645023371,0.892256963956705,0.0003690418362554891,neuroscience
13,0.0003030681348750481,0.0003030606313400325,0.0003030585241491702,0.000303059423331937,0.00030306155103156476,0.00030306023033719416,0.0003031172427736109,0.05373925892714844,0.943836194799895,0.0003030605351179966,neuroscience
14,0.0002898894899721847,0.0002898857481751785,0.0002898833904638207,0.0002898837885297577,0.0002898843778836122,0.00028988451321395334,0.2106993657966747,0.00028994314023383363,0.7869814958497106,0.00028988390514232275,neuroscience
15,0.0002857493851098824,0.00028574444028483127,0.0002857442549485578,0.000285745662101466,0.0002857433756890982,0.00028574504348724333,0.0818971888870284,0.0002857906730034034,0.9158168042346404,0.00028574404370679013,neuroscience
16,0.000320553520203613,0.00032054890090560915,0.00032054879015932955,0.000320546804094615,0.00032054766500522804,0.0003205507013183318,0.3196970388335526,0.0003206045085944438,0.6777385084005669,0.00032055187559931975,religion
17,0.0003021537600020045,0.0003021492301861318,0.00030214948745824926,0.0003021482754775281,0.0003021487267742262,0.00030215138269322787,0.2794030347731322,0.000302202880199639,0.7181797095373668,0.0003021519467101106,religion
18,0.0004255835302412646,0.0004255766229187014,0.0004255739950963207,0.0004255761240493193,0.00042557516580969657,0.00042557668016423347,0.2866127086660175,0.0004256192945264169,0.7099826311924675,0.00042557872870905027,religion
19,0.0003115666596177309,0.0003115576706474343,0.0003115566904010736,0.00031155683282736187,0.0003115573038193671,0.0003115587796372655,0.25968339419335495,0.00031160606909682854,0.7378240868404367,0.00031155896016112723,religion
20,0.0006536612619790857,0.0006536559790810008,0.0006536493824922183,0.0006536539407634682,0.000653647933465198,0.0006536545198391474,0.10712507369840069,0.0006536746639708976,0.887645675007607,0.0006536536124010621,theatre
21,0.0006667333268130472,0.0006667279865118547,0.0006667259960047307,0.0006667252810239907,0.000666724429638501,0.0006667287867083979,0.10225469140681272,0.0006668292187943952,0.8924113825225202,0.0006667310451723242,theatre
22,0.00047397859429920794,0.0004739798348299959,0.0004739771305545203,0.00047397814463250596,0.0004739750172593729,0.00047398046805309263,0.25982400107580306,0.02680840675380173,0.7100497429183025,0.00047398006246395115,theatre
23,0.0006494160410591756,0.0006494159452193059,0.0006494056783535525,0.0006494108957259803,0.0006494108505452262,0.0006494116927312665,0.12283935646497855,0.0006495199775526952,0.8719652424477978,0.0006494100060363009,theatre
