,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,topic
10,0.0003125000000188261,0.00031250000001842776,0.00031250000001621333,0.0003125000000167141,0.0003125000000148782,0.00031250000001674605,0.3634486005280111,0.000312500000016079,0.000312500000015728,0.00031250000001688,0.0003125000000192382,0.0003125000000180716,0.0003125000000147473,0.6293638994715002,0.0003125000000156874,0.0003125000000585641,0.00031250000001738947,0.0003125000000169132,0.00031250000001460134,0.00031250000001636897,0.0003125000000163279,0.0003125000000183827,0.0003125000000803724,0.0003125000000158387,0.00031250000001578014,fraternities
11,0.0003738317757204686,0.0003738317757176364,0.0003738317757166987,0.00037383177571717857,0.0003738317757174466,0.0003738317757186496,0.30812149011394535,0.00037383177571759653,0.0003738317757202845,0.0003738317757178532,0.00037383177571886076,0.0003738317757184338,0.0003738317757189045,0.5226695935442288,0.0003738317757164898,0.1609846172759831,0.00037383177571800153,0.00037383177571539695,0.00037383177571841407,0.00037383177571787137,0.000373831775718207,0.00037383177571795957,0.00037383177576506084,0.0003738317757175196,0.0003738317757177924,fraternities
12,0.00014760147602504588,0.00014760147602398095,0.0001476014760240541,0.0001476014760237023,0.00014760147602454161,0.0001476014760244726,0.20376279240755027,0.00014760147602477458,0.0001476014760245183,0.0001476014760245103,0.0001476014760247059,0.00014760147602488433,0.00014760147602426886,0.46736640478438807,0.00014760147602359185,0.28324961990983594,0.00014760147602557331,0.00014760147602347433,0.00014760147602392695,0.00014760147602425468,0.00014760147602460997,0.00014760147602458037,0.042521551901712494,0.000147601476024763,0.00014760147602503257,neuroscience
13,0.00012121212122056613,0.00012121212121997257,0.00012121212121997052,0.00012121212121982737,0.00012121212122033969,0.00012121212122044186,0.12303362053007112,0.00012121212122089441,0.00012121212122011456,0.00012121212122032951,0.00012121212122091977,0.00012121212122085549,0.00012121212121979491,0.874178500681823,0.00012121212121960314,0.00012121212123883554,0.00012121212122181494,0.00012121212121953889,0.000121212121220091,0.00012121212121979659,0.00012121212122015379,0.00012121212122070886,0.00012121212124007973,0.00012121212122047412,0.00012121212122079244,neuroscience
14,0.00011594202899400225,0.00011594202899343451,0.00011594202899294617,0.00011594202899291833,0.00011594202899327013,0.00011594202899336927,0.3544797832491132,0.00011594202899370937,0.00011594202899340683,0.00011594202899317502,0.00011594202899347942,0.0001159420289930984,0.00011594202899368726,0.642853550084002,0.00011594202899277057,0.00011594202901107354,0.00011594202899358753,0.0001159420289930337,0.00011594202899341644,0.00011594202899285342,0.00011594202899350345,0.00011594202899301896,0.00011594202901524669,0.00011594202899321632,0.0001159420289927161,neuroscience
15,0.00011428571429339835,0.00011428571429306168,0.00011428571429298347,0.00011428571429338144,0.00011428571429297863,0.00011428571429346126,0.14050297290349067,0.00011428571429395906,0.00011428571429312635,0.00011428571429300333,0.00011428571429439011,0.00011428571429332832,0.0001142857142926788,0.7640122333719047,0.00011428571429239229,0.09297050801014167,0.00011428571429296144,0.00011428571429290908,0.00011428571429327672,0.0001142857142930427,0.00011428571429368417,0.00011428571429309651,0.000114285714305347,0.00011428571429352788,0.00011428571429316237,neuroscience
16,0.00012820512821512574,0.00012820512821414454,0.00012820512821374666,0.0001282051282135526,0.00012820512821371823,0.00012820512821476717,0.4053865554928825,0.00012820512821472364,0.0001282051282154457,0.00012820512821448216,0.00012820512821433414,0.00012820512821408943,0.00012820512821476638,0.5387658329354518,0.00012820512821456597,0.0001282051282303764,0.00012820512821530865,0.00012820512821367082,0.00012820512821487285,0.00012820512821465094,0.00012820512821507847,0.00012820512821460806,0.05302709875093127,0.00012820512821424025,0.00012820512821413988,religion
17,0.00012084592145965744,0.00012084592145858431,0.00012084592145829812,0.00012084592145853025,0.00012084592145851114,0.00012084592145924937,0.35505030624914286,0.00012084592145906884,0.00012084592146000667,0.00012084592145885056,0.00012084592145861336,0.00012084592145877274,0.00012084592145913183,0.5312889973989433,0.00012084592145904493,0.0001208459214724664,0.00012084592145951988,0.00012084592145811951,0.00012084592145929698,0.00012084592145936943,0.00012084592146014575,0.00012084592145907873,0.1110020860798023,0.00012084592145866324,0.00012084592145856169,religion
18,0.00017021276597129295,0.00017021276596920762,0.00017021276596817473,0.0001702127659687478,0.00017021276596861914,0.0001702127659693173,0.3824446920458551,0.00017021276597034785,0.00017021276597106142,0.00017021276596972072,0.0001702127659694381,0.0001702127659689644,0.00017021276596989473,0.47829878202108334,0.00017021276596951155,0.036221231062659634,0.00017021276597047578,0.0001702127659685598,0.0001702127659694976,0.00017021276596925841,0.00017021276596910551,0.00017021276596918247,0.09946082678504259,0.00017021276596988216,0.00017021276596916734,religion
19,0.0001246105919094525,0.0001246105919080391,0.00012461059190752713,0.00012461059190781425,0.00012461059190792338,0.00012461059190859217,0.36818174069632775,0.00012461059190866232,0.00012461059190931243,0.000124610591908333,0.0001246105919080422,0.0001246105919079823,0.0001246105919086177,0.5530947886228583,0.00012461059190811108,0.00012461059192648115,0.00012461059190907193,0.00012461059190779178,0.00012461059190842545,0.000124610591908134,0.000124610591908219,0.00012461059190828884,0.07598203765881269,0.00012461059190835378,0.0001246105919081681,religion
20,0.0002614379085142036,0.0002614379085151632,0.0002614379085120658,0.00026143790851467614,0.00026143790851163154,0.0002614379085151362,0.2629441525716316,0.0002614379085181065,0.0002614379085159281,0.00026143790851489466,0.00026143790851577763,0.000261437908515137,0.00026143790851513524,0.6579682125084546,0.0002614379085131776,0.073336000932556,0.00026143790851507274,0.000261437908513502,0.00026143790851407,0.00026143790851263795,0.0002614379085166501,0.0002614379085137764,0.00026143790855402737,0.0002614379085129046,0.0002614379085139987,theatre
21,0.000266666666681899,0.00026666666668274843,0.00026666666668119526,0.00026666666668179813,0.00026666666668125234,0.00026666666668349713,0.2102995836337512,0.0002666666666846062,0.0002666666666824054,0.000266666666683358,0.0002666666666852988,0.00026666666668495365,0.0002666666666822321,0.6969322371371474,0.000266666666682085,0.08690151256204241,0.000266666666681923,0.0002666666666823798,0.0002666666666829628,0.0002666666666814627,0.00026666666668480506,0.0002666666666811917,0.00026666666672211966,0.0002666666666825474,0.0002666666666824352,theatre
22,0.00018957345972609498,0.00018957345972749775,0.00018957345972605853,0.000189573459726815,0.00018957345972586535,0.00018957345972800876,0.30534584048541674,0.00018957345972958327,0.00018957345972790853,0.00018957345972713796,0.00018957345972828334,0.00018957345972783334,0.00018957345972726598,0.44835359877773595,0.00018957345972659228,0.16157224104421733,0.00018957345972738426,0.00018957345972589614,0.00018957345972788484,0.00018957345972644887,0.00018957345972872748,0.00018957345972670672,0.08074727703835859,0.00018957345972692212,0.0001895734597265196,theatre
23,0.00025974025975643956,0.00025974025975796666,0.000259740259753826,0.00025974025975669896,0.00025974025975584173,0.0002597402597570962,0.23633803115466653,0.00025974025975779346,0.00025974025975715806,0.0002597402597556585,0.0002597402597575508,0.000259740259756714,0.000259740259756506,0.6299007582317834,0.0002597402597561559,0.0002597402598002768,0.0002597402597556979,0.0002597402597570889,0.0002597402597555299,0.00025974025975665705,0.00025974025975888124,0.0002597402597565366,0.1280469248988614,0.0002597402597560489,0.0002597402597565956,theatre
